Crossnumber,TrialName,FemalePlotName,Mother,Cycle,Father,MalePlotName,First_Pollination_Date,Number_of_Repeats,Bunch_Harvest_Date,Seed_Extraction_Date,Total_Seeds,Good_Seeds,Embryo_Rescue_Date,Number_of_Embryo_Rescued,Number_of_Embryo_Germinating,Germination_Date,Location
SE202003_(162970C2/132316),3X pollination block New Phase 2-Sendusu,Entukura_14_Phase2_R6C9,Entukura,2,8075-7,17-8075-7_R2C1_plot16,2020-03-27,,2020-07-06,2020-07-16,0,,,,,,Sendusu
SE202003_(163002C2/132552),3X pollination block New Phase 2-Sendusu,Nakasabira_14_Phase2_R33C6,Nakasabira,2,7197-2,17-7197-2_R10C3_plot138,2020-03-12,1.0,2020-06-11,2020-06-18,3,3,2020-06-22,3,1.0,2020-08-06,Sendusu
SE202003_(163008C2/132363),3X pollination block New Phase 2-Sendusu,Entukura_14_Phase2_R5C4,Entukura,2,TMB2X5265-1,17-5265-1_R9C9_plot129,2020-03-10,1.0,2020-05-26,2020-06-11,1,0,2020-06-15,0,,,Sendusu
SE202003_(163017C2/132385),3X pollination block New Phase 2-Sendusu,Nakasabira_14_Phase2_R32C4,Nakasabira,2,TMB2X5265-1,17-5265-1_R7C14_plot104,2020-03-25,,2020-07-01,2020-07-09,3,2,2020-07-17,2,,,Sendusu
SE202003_(163047C2/132410),3X pollination block New Phase 2-Sendusu,Enzirabahima_14_Phase2_R26C10,ITC1354,2,8075-7,17-8075-7_R1C5_plot5,2020-03-18,2.0,2020-08-02,2020-08-28,5,3,2020-08-31,3,,,Sendusu
SE202003_(163053C2/132674),3X pollination block New Phase 2-Sendusu,Entukura_14_Phase2_R6C6,Entukura,2,7197-2,17-7197-2_R11C6_plot156,2020-03-03,2.0,2020-06-04,2020-06-18,5,3,2020-06-22,3,3.0,2020-07-20,Sendusu
SE202003_(163142C2/132410),3X pollination block New Phase 2-Sendusu,Kazirakwe_14_Phase2_R30C5,ITC1355,2,8075-7,17-8075-7_R1C5_plot5,2020-03-25,,2020-07-01,2020-07-09,6,4,2020-07-17,4,,,Sendusu
SE202003_(163149C2/132466),3X pollination block New Phase 2-Sendusu,Nakasabira_14_Phase2_R33C5,Nakasabira,2,8075-7,17-8075-7_R1C1_plot1,2020-03-06,1.0,,,,,,,,,Sendusu
SE202003_(163155C2/132379),3X pollination block New Phase 2-Sendusu,Entukura_14_Phase2_R4C3,Entukura,2,9128-3,17-9128-3_R4C4_plot49,2020-03-03,3.0,2020-06-04,2020-06-18,0,,,,,,Sendusu
SE202003_(163170C2/132533),3X pollination block New Phase 2-Sendusu,Enzirabahima_14_Phase2_R27C1,ITC1354,2,8075-7,17-8075-7_R2C5_plot20,2020-03-18,2.0,2020-07-06,2020-07-16,0,,,,,,Sendusu
SE202003_(163237C2/132615),3X pollination block New Phase 3-Sendusu,Kazirakwe_16_Phase3_R28C6,ITC1355,2,TMB2X5265-1,17-5265-1_R7C9_plot99,2020-03-20,1.0,2020-07-01,2020-07-09,1,0,2020-07-17,0,,,Sendusu
SE202003_(163238C2/132363),3X pollination block New Phase 3-Sendusu,Tereza_16_Phase3_R17C10,Tereza,2,TMB2X5265-1,17-5265-1_R9C9_plot129,2020-03-09,,2020-06-04,2020-06-18,0,,,,,,Sendusu
SE202003_(163258C2/132410),3X pollination block New Phase 3-Sendusu,Kazirakwe_16_Phase3_R28C7,ITC1355,2,8075-7,17-8075-7_R1C5_plot5,2020-03-02,,2020-05-26,2020-06-04,1,0,2020-06-08,0,,,Sendusu
SE202003_(163311C1/132615),3X pollination block New Phase 3-Sendusu,Kazirakwe_16_Phase3_R30C1,ITC1355,1,TMB2X5265-1,17-5265-1_R7C9_plot99,2020-03-17,,2020-06-17,2020-06-25,0,,,,,,Sendusu
SE202003_(163322C2/132410),3X pollination block New Phase 3-Sendusu,Nakyetengu_16_Phase3_R8C8,IITA-Nakyetengu,2,8075-7,17-8075-7_R1C5_plot5,2020-03-11,1.0,2020-06-17,2020-07-02,0,,,,,,Sendusu
SE202003_(163327C2/132636),3X pollination block New Phase 3-Sendusu,Nakasabira_16_Phase3_R31C4,Nakasabira,2,9128-3,17-9128-3_R4C3_plot48,2020-03-11,2.0,2020-06-11,2020-06-18,4,4,2020-06-22,4,1.0,2020-07-28,Sendusu
SE202003_(163361C2/132554),3X pollination block New Phase 3-Sendusu,Entukura_16_Phase3_R6C5,Entukura,2,7197-2,17-7197-2_R10C2_plot137,2020-03-19,2.0,2020-07-01,2020-07-09,24,20,2020-07-17,20,6.0,2020-08-06,Sendusu
SE202003_(163370C2/132366),3X pollination block New Phase 3-Sendusu,Kazirakwe_16_Phase3_R29C2,ITC1355,2,SH3362,17-SH3362_R19C10_plot280,2020-03-24,4.0,2020-07-01,2020-07-09,3,2,2020-09-07,2,,,Sendusu
SE202004_(162370C2/132410),2016 New 4x Female parents Sendusu,29275S-4_14_R2P1,29275S-4,2,8075-7,17-8075-7_R1C5_plot5,2020-04-08,2.0,2020-07-29,2020-08-13,90,66,2020-08-18,66,,,Sendusu
SE202004_(162381C2/132703),2016 New 4x Female parents Sendusu,29275S-1_14_R9P1,29275S-1,2,7197-2,17-7197-2_R10C11_plot146,2020-04-08,1.0,2020-07-29,2020-08-13,125,100,2020-08-18,100,61.0,2020-09-14,Sendusu
SE202004_(162398C2/132572),2016 New 4x Female parents Sendusu,29364S-2_14_R12P2,29364S-2,2,10969S-1,17-10969s-1_R23C3_plot333,2020-04-30,,,,,,,,,,Sendusu
SE202004_(162588C1/132549),3X pollination block New Phase 1-Sendusu,Kabucuragye_14_Phase1_R19C18,Kabucuragye,1,SH3217,17-SH3217_R14C2_plot197,2020-04-06,1.0,2020-07-09,2020-07-16,0,,,,,,Sendusu
SE202004_(162630C2/132701),3X pollination block New Phase 1-Sendusu,Kazirakwe_14_Phase1_R30C17,ITC1355,2,TMB2X5265-1,17-5265-1_R8C6_plot111,2020-04-21,2.0,2020-07-23,2020-08-13,1,0,2020-08-18,0,,,Sendusu
SE202004_(162776C2/132701),3X pollination block New Phase 1-Sendusu,Entukura_14_Phase1_R4C2,Entukura,2,TMB2X5265-1,17-5265-1_R8C6_plot111,2020-04-13,,2020-07-29,2020-08-13,0,,,,,,Sendusu
SE202004_(162854C2/132549),3X pollination block New Phase 1-Sendusu,Nfuuka_14_Phase1_R14C7,Nfuuka,2,SH3217,17-SH3217_R14C2_plot197,2020-04-10,1.0,2020-07-01,2020-07-16,0,,,,,,Sendusu
SE202004_(162997C1/132475),3X pollination block New Phase 2-Sendusu,Kazirakwe_14_Phase2_R28C6,ITC1355,1,8075-7,17-8075-7_R2C10_plot25,2020-04-28,1.0,2020-08-13,2020-08-20,2,2,2020-08-27,2,,,Sendusu
SE202004_(163047C2/132367),3X pollination block New Phase 2-Sendusu,Enzirabahima_14_Phase2_R26C10,ITC1354,2,SH3362,17-SH3362_R19C3_plot273,2020-04-28,,2020-07-01,2020-07-09,1,1,2020-07-17,1,,,Sendusu
SE202004_(163080C2/132361),3X pollination block New Phase 2-Sendusu,Tereza_14_Phase2_R16C1,Tereza,2,7197-2,17-7197-2_R10C4_plot139,2020-04-30,,2020-07-23,2020-08-13,0,,,,,,Sendusu
SE202004_(163081C2/132363),3X pollination block New Phase 2-Sendusu,Enzirabahima_14_Phase2_R26C7,ITC1354,2,TMB2X5265-1,17-5265-1_R9C9_plot129,2020-04-28,1.0,2020-08-02,2020-08-20,0,,,,,,Sendusu
SE202004_(163092C2/132385),3X pollination block New Phase 2-Sendusu,Nakyetengu_14_Phase2_R8C10,IITA-Nakyetengu,2,TMB2X5265-1,17-5265-1_R7C14_plot104,2020-04-06,1.0,2020-07-09,,,,,,,,Sendusu
SE202004_(163113C2/132316),3X pollination block New Phase 2-Sendusu,Kabucuragye_14_Phase2_R20C6,Kabucuragye,2,8075-7,17-8075-7_R2C1_plot16,2020-04-21,,2020-07-23,2020-08-13,0,,,,,,Sendusu
SE202004_(163162C1/132470),3X pollination block New Phase 2-Sendusu,Tereza_14_Phase2_R18C1,Tereza,1,7197-2,17-7197-2_R10C9_plot144,2020-04-21,,2020-07-23,2020-08-13,0,,,,,,Sendusu
SE202004_(163190C2/132703),3X pollination block New Phase 3-Sendusu,Tereza_16_Phase3_R16C5,Tereza,2,7197-2,17-7197-2_R10C11_plot146,2020-04-28,1.0,2020-07-23,2020-08-13,0,,,,,,Sendusu
SE202004_(163219C2/132498),3X pollination block New Phase 3-Sendusu,Enzirabahima_16_Phase3_R25C3,ITC1354,2,9128-3,17-9128-3_R4C1_plot46,2020-04-21,,2020-08-02,2020-08-13,0,,,,,,Sendusu
SE202004_(163224C2/132308),3X pollination block New Phase 3-Sendusu,Tereza_16_Phase3_R17C1,Tereza,2,SH3362,17-SH3362_R19C6_plot276,2020-04-21,,2020-07-09,2020-08-13,0,,,,,,Sendusu
SE202004_(163407C2/132552),3X pollination block New Phase 3-Sendusu,Enzirabahima_16_Phase3_R26C4,ITC1354,2,7197-2,17-7197-2_R10C3_plot138,2020-04-06,1.0,2020-07-23,2020-08-13,2,2,2020-08-18,2,,,Sendusu
SE202005_(162531C1/132549),3X pollination block New Phase 1-Sendusu,Kazirakwe_14_Phase1_R30C18,ITC1355,1,SH3217,17-SH3217_R14C2_plot197,2020-05-04,,2020-08-02,2020-08-13,7,7,2020-08-27,7,,,Sendusu
SE202005_(162534C2/132335),3X pollination block New Phase 1-Sendusu,Kazirakwe_14_Phase1_R29C8,ITC1355,2,TMB2X5265-1,17-5265-1_R7C3_plot93,2020-05-12,2.0,2020-08-13,2020-08-28,0,,,,,,Sendusu
SE202005_(162539C1/132348),3X pollination block New Phase 1-Sendusu,Nakasabira_14_Phase1_R33C15,Nakasabira,1,7197-2,17-7197-2_R11C3_plot153,2020-05-29,,2020-09-20,2020-10-01,9,9,2020-10-05,9,,,Sendusu
SE202005_(162550C2/132331),3X pollination block New Phase 1-Sendusu,Nakyetengu_14_Phase1_R8C1,IITA-Nakyetengu,2,8075-7,17-8075-7_R3C5_plot35,2020-05-29,2.0,2020-09-06,2020-09-17,0,,,,,,Sendusu
SE202005_(162558C1/132361),3X pollination block New Phase 1-Sendusu,Nfuuka_14_Phase1_R14C13,Nfuuka,1,7197-2,17-7197-2_R10C4_plot139,2020-05-08,2.0,,,,,,,,,Sendusu
SE202005_(162601C2/132549),3X pollination block New Phase 1-Sendusu,Kazirakwe_14_Phase1_R30C7,ITC1355,2,SH3217,17-SH3217_R14C2_plot197,2020-05-15,1.0,2020-08-19,2020-08-28,1,1,2020-08-31,1,1.0,2020-10-06,Sendusu
SE202005_(162620C1/132366),3X pollination block New Phase 1-Sendusu,Nakasabira_14_Phase1_R32C14,Nakasabira,1,SH3362,17-SH3362_R19C10_plot280,2020-05-11,3.0,2020-08-13,2020-08-28,5,4,2020-08-31,4,,,Sendusu
SE202005_(162659C2/132448),3X pollination block New Phase 1-Sendusu,Enzirabahima_14_Phase1_R26C14,ITC1354,2,9128-3,17-9128-3_R5C4_plot64,2020-05-29,1.0,2020-09-21,2020-09-24,0,,,,,,Sendusu
SE202005_(162679C2/132348),3X pollination block New Phase 1-Sendusu,Enzirabahima_14_Phase1_R26C12,ITC1354,2,7197-2,17-7197-2_R11C3_plot153,2020-05-29,1.0,2020-08-13,2020-08-28,0,,,,,,Sendusu
SE202005_(162687C2/132549),3X pollination block New Phase 1-Sendusu,Enzirabahima_14_Phase1_R27C2,ITC1354,2,SH3217,17-SH3217_R14C2_plot197,2020-05-19,3.0,2020-09-20,2020-10-01,22,19,2020-10-05,19,7.0,2020-10-26,Sendusu
SE202005_(162692C2/132530),3X pollination block New Phase 1-Sendusu,Kabucuragye_14_Phase1_R19C1,Kabucuragye,2,TMB2X5265-1,17-5265-1_R7C5_plot95,2020-05-27,2.0,2020-08-25,2020-09-10,0,,,,,,Sendusu
SE202005_(162699C1/132348),3X pollination block New Phase 1-Sendusu,Tereza_14_Phase1_R18C7,Tereza,1,7197-2,17-7197-2_R11C3_plot153,2020-05-26,1.0,2020-09-06,2020-09-17,0,,,,,,Sendusu
SE202005_(162722C1/132533),3X pollination block New Phase 1-Sendusu,Nakasabira_14_Phase1_R32C2,Nakasabira,1,8075-7,17-8075-7_R2C5_plot20,2020-05-11,,,,,,,,,,Sendusu
SE202005_(162733C2/132552),3X pollination block New Phase 1-Sendusu,Entukura_14_Phase1_R5C9,Entukura,2,7197-2,17-7197-2_R10C3_plot138,2020-05-20,1.0,2020-09-06,2020-09-10,7,6,2020-09-14,6,1.0,2020-10-19,Sendusu
SE202005_(162737C2/132412),3X pollination block New Phase 1-Sendusu,Enzirabahima_14_Phase1_R26C10,ITC1354,2,8075-7,17-8075-7_R2C6_plot21,2020-05-26,1.0,2020-08-31,2020-09-17,0,,,,,,Sendusu
SE202005_(162741C2/132366),3X pollination block New Phase 1-Sendusu,Entukura_14_Phase1_R5C2,Entukura,2,SH3362,17-SH3362_R19C10_plot280,2020-05-18,3.0,2020-09-06,2020-09-17,3,2,2020-09-21,2,2.0,2020-10-06,Sendusu
SE202005_(162765C2/132312),3X pollination block New Phase 1-Sendusu,Nakasabira_14_Phase1_R33C18,Nakasabira,2,9128-3,17-9128-3_R5C11_plot71,2020-05-22,1.0,,,,,,,,,Sendusu
SE202005_(162771C1/132363),3X pollination block New Phase 1-Sendusu,Tereza_14_Phase1_R18C6,Tereza,1,TMB2X5265-1,17-5265-1_R9C9_plot129,2020-05-05,,2020-08-13,2020-08-20,0,,,,,,Sendusu
SE202005_(162772C2/132707),3X pollination block New Phase 1-Sendusu,Enzirabahima_14_Phase1_R26C1,ITC1354,2,8075-7,17-8075-7_R3C4_plot34,2020-05-13,3.0,2020-09-06,2020-09-17,1,1,2020-09-21,1,1.0,2020-10-26,Sendusu
SE202005_(162783C2/132308),3X pollination block New Phase 1-Sendusu,Kazirakwe_14_Phase1_R28C9,ITC1355,2,SH3362,17-SH3362_R19C6_plot276,2020-05-22,2.0,2020-08-19,2020-09-03,3,2,2020-09-07,2,,,Sendusu
SE202005_(162801C2/132312),3X pollination block New Phase 1-Sendusu,Nakyetengu_14_Phase1_R8C7,IITA-Nakyetengu,2,9128-3,17-9128-3_R5C11_plot71,2020-05-22,3.0,,,,,,,,,Sendusu
SE202005_(162835C1/132554),3X pollination block New Phase 1-Sendusu,Enzirabahima_14_Phase1_R26C9,ITC1354,1,7197-2,17-7197-2_R10C2_plot137,2020-05-12,3.0,2020-08-19,2020-09-03,1,1,2020-09-07,1,,,Sendusu
SE202005_(162843C1/132361),3X pollination block New Phase 1-Sendusu,Entukura_14_Phase1_R4C10,Entukura,1,7197-2,17-7197-2_R10C4_plot139,2020-05-11,2.0,2020-07-29,2020-08-20,1,0,2020-08-27,0,,,Sendusu
SE202005_(162849C2/132310),3X pollination block New Phase 1-Sendusu,Nakasabira_14_Phase1_R31C16,Nakasabira,2,SH3217,17-SH3217_R14C11_plot206,2020-05-26,1.0,2020-09-06,2020-09-17,9,8,2020-09-21,8,1.0,2020-10-26,Sendusu
SE202005_(162898C2/132615),3X pollination block New Phase 1-Sendusu,Enzirabahima_14_Phase1_R25C8,ITC1354,2,TMB2X5265-1,17-5265-1_R7C9_plot99,2020-05-21,,2020-08-19,2020-09-03,0,,,,,,Sendusu
SE202005_(162947C2/132433),3X pollination block New Phase 2-Sendusu,Kazirakwe_14_Phase2_R28C10,ITC1355,2,TMB2X5265-1,17-5265-1_R8C8_plot113,2020-05-26,2.0,,,,,,,,,Sendusu
SE202005_(162972C2/132554),3X pollination block New Phase 2-Sendusu,Kazirakwe_14_Phase2_R30C3,ITC1355,2,7197-2,17-7197-2_R10C2_plot137,2020-05-14,2.0,2020-08-13,2020-08-28,7,6,2020-08-31,6,2.0,2020-09-21,Sendusu
SE202005_(162981C1/132392),3X pollination block New Phase 2-Sendusu,Kabucuragye_14_Phase2_R20C7,Kabucuragye,1,7197-2,17-7197-2_R11C4_plot154,2020-05-11,2.0,,,,,,,,,Sendusu
SE202005_(162992C2/132570),3X pollination block New Phase 2-Sendusu,Kazirakwe_14_Phase2_R29C8,ITC1355,2,TMB2X5265-1,17-5265-1_R8C5_plot110,2020-05-19,,2020-08-19,2020-08-28,0,,,,,,Sendusu
SE202005_(162996C1/132533),3X pollination block New Phase 2-Sendusu,Entukura_14_Phase2_R5C7,Entukura,1,8075-7,17-8075-7_R2C5_plot20,2020-05-08,,2020-08-19,2020-09-03,0,,,,,,Sendusu
SE202005_(163028C1/132623),3X pollination block New Phase 2-Sendusu,Nakasabira_14_Phase2_R31C2,Nakasabira,1,SH3217,17-SH3217_R13C2_plot182,2020-05-12,4.0,2020-08-25,2020-09-03,5,5,2020-09-07,5,,,Sendusu
SE202005_(163062C2/132316),3X pollination block New Phase 2-Sendusu,Nakasabira_14_Phase2_R33C10,Nakasabira,2,8075-7,17-8075-7_R2C1_plot16,2020-05-19,3.0,2020-09-06,2020-09-10,0,,,,,,Sendusu
SE202005_(163071C1/132396),3X pollination block New Phase 2-Sendusu,Kazirakwe_14_Phase2_R30C1,ITC1355,1,TMB2X5265-1,17-5265-1_R7C6_plot96,2020-05-11,2.0,2020-08-13,,,,,,,,Sendusu
SE202005_(163085C2/132533),3X pollination block New Phase 2-Sendusu,Enzirabahima_14_Phase2_R27C4,ITC1354,2,8075-7,17-8075-7_R2C5_plot20,2020-05-14,2.0,2020-08-13,2020-08-28,0,,,,,,Sendusu
SE202005_(163095C2/132672),3X pollination block New Phase 2-Sendusu,Nfuuka_14_Phase2_R13C4,Nfuuka,2,8075-7,17-8075-7_R3C10_plot40,2020-05-22,2.0,2020-08-19,2020-09-03,0,,,,,,Sendusu
SE202005_(163112C1/132308),3X pollination block New Phase 2-Sendusu,Entukura_14_Phase2_R4C1,Entukura,1,SH3362,17-SH3362_R19C6_plot276,2020-05-22,2.0,2020-09-06,2020-09-17,0,,,,,,Sendusu
SE202005_(163118C2/132552),3X pollination block New Phase 2-Sendusu,Entukura_14_Phase2_R6C10,Entukura,2,7197-2,17-7197-2_R10C3_plot138,2020-05-14,2.0,2020-08-19,2020-09-10,1,1,2020-09-14,1,,,Sendusu
SE202005_(163130C2/132615),3X pollination block New Phase 2-Sendusu,Kazirakwe_14_Phase2_R29C2,ITC1355,2,TMB2X5265-1,17-5265-1_R7C9_plot99,2020-05-29,2.0,2020-09-10,2020-09-17,0,,,,,,Sendusu
SE202005_(163188C2/132366),3X pollination block New Phase 3-Sendusu,Enzirabahima_16_Phase3_R26C1,ITC1354,2,SH3362,17-SH3362_R19C10_plot280,2020-05-13,1.0,2020-08-19,2020-09-03,0,,,,,,Sendusu
SE202005_(163197C2/132570),3X pollination block New Phase 3-Sendusu,Enzirabahima_16_Phase3_R25C1,ITC1354,2,TMB2X5265-1,17-5265-1_R8C5_plot110,2020-05-13,1.0,2020-08-13,2020-08-28,0,,,,,,Sendusu
SE202005_(163247C2/132554),3X pollination block New Phase 3-Sendusu,Kabucuragye_16_Phase3_R20C5,Kabucuragye,2,7197-2,17-7197-2_R10C2_plot137,2020-05-19,3.0,2020-09-06,2020-09-17,0,,,,,,Sendusu
SE202005_(163355C2/132361),3X pollination block New Phase 3-Sendusu,Tereza_16_Phase3_R18C6,Tereza,2,7197-2,17-7197-2_R10C4_plot139,2020-05-26,1.0,2020-08-25,2020-09-10,0,,,,,,Sendusu
SE202005_(163404C2/132466),3X pollination block New Phase 3-Sendusu,Entukura_16_Phase3_R4C4,Entukura,2,8075-7,17-8075-7_R1C1_plot1,2020-05-13,3.0,2020-08-25,2020-09-03,4,3,2020-09-07,3,2.0,2020-10-06,Sendusu
SE202005_(163408C2/132361),3X pollination block New Phase 3-Sendusu,Kabucuragye_16_Phase3_R20C2,Kabucuragye,2,7197-2,17-7197-2_R10C4_plot139,2020-05-29,1.0,2020-09-15,2020-09-24,3,3,2020-09-29,3,1.0,2020-10-19,Sendusu
SE202006_(162365C2/132392),2016 New 4x Female parents Sendusu,29364S-2_14_R11P9,29364S-2,2,7197-2,17-7197-2_R11C4_plot154,2020-06-10,3.0,2020-09-15,2020-10-15,108,66,2020-10-23,66,27.0,2020-11-09,Sendusu
SE202006_(162366C2/132365),2016 New 4x Female parents Sendusu,29275S-1_14_R9P9,29275S-1,2,10969S-1,17-10969s-1_R22C5_plot320,2020-06-29,2.0,2020-10-30,2020-11-05,0,,,,,,Sendusu
SE202006_(162371C2/132412),2016 New 4x Female parents Sendusu,29275S-1_14_R8P8,29275S-1,2,8075-7,17-8075-7_R2C6_plot21,2020-06-13,1.0,2020-10-11,2020-10-22,15,13,2020-10-26,13,5.0,2020-11-09,Sendusu
SE202006_(162372C2/132496),2016 New 4x Female parents Sendusu,29364S-2_14_R10P3,29364S-2,2,8075-7,17-8075-7_R2C7_plot22,2020-06-30,3.0,2020-10-26,2020-11-13,63,48,2020-11-16,48,27.0,2020-11-30,Sendusu
SE202006_(162374C2/132365),2016 New 4x Female parents Sendusu,29275S-1_14_R7P5,29275S-1,2,10969S-1,17-10969s-1_R22C5_plot320,2020-06-05,,2020-10-04,2020-10-15,0,,,,,,Sendusu
SE202006_(162379C2/132410),2016 New 4x Female parents Sendusu,29275S-4_14_R2P5,29275S-4,2,8075-7,17-8075-7_R1C5_plot5,2020-06-18,,2020-10-30,2020-11-05,64,51,2020-11-12,51,14.0,2020-11-23,Sendusu
SE202006_(162381C2/132331),2016 New 4x Female parents Sendusu,29275S-1_14_R9P1,29275S-1,2,8075-7,17-8075-7_R3C5_plot35,2020-06-24,2.0,2020-10-11,2020-10-22,51,45,2020-10-26,45,30.0,2020-11-09,Sendusu
SE202006_(162387C1/132494),2016 New 4x Female parents Sendusu,29275S-1_14_R7P2,29275S-1,1,7197-2,17-7197-2_R11C8_plot158,2020-06-22,2.0,2020-10-19,2020-10-29,76,57,2020-11-02,57,17.0,2020-11-16,Sendusu
SE202006_(162426C2/132496),2016 New 4x Female parents Sendusu,29364S-2_14_R10P9,29364S-2,2,8075-7,17-8075-7_R2C7_plot22,2020-06-24,2.0,2020-09-10,2020-10-15,277,9,2020-10-23,9,,,Sendusu
SE202006_(162428C2/132572),2016 New 4x Female parents Sendusu,29275S-1_14_R8P4,29275S-1,2,10969S-1,17-10969s-1_R23C3_plot333,2020-06-18,,2020-10-11,2020-10-29,0,,,,,,Sendusu
SE202006_(162430C2/132572),2016 New 4x Female parents Sendusu,29364S-2_14_R11P8,29364S-2,2,10969S-1,17-10969s-1_R23C3_plot333,2020-06-10,3.0,2020-09-06,2020-10-15,0,,,,,,Sendusu
SE202006_(162435C2/132365),2016 New 4x Female parents Sendusu,29364S-2_14_R12P3,29364S-2,2,10969S-1,17-10969s-1_R22C5_plot320,2020-06-22,,2020-10-11,2020-10-22,0,,,,,,Sendusu
SE202006_(162490C2/132608),2016 New 4x Female parents Sendusu,29364S-2_14_R10P4,29364S-2,2,8075-7,17-8075-7_R3C3_plot33,2020-06-02,2.0,2020-09-27,2020-10-15,103,93,2020-10-23,93,52.0,2020-11-09,Sendusu
SE202006_(162509C2/132696),3X pollination block New Phase 1-Sendusu,Entukura_14_Phase1_R4C16,Entukura,2,8075-7,17-8075-7_R1C3_plot3,2020-06-12,3.0,2020-09-27,2020-10-08,1,1,2020-10-16,1,,,Sendusu
SE202006_(162514C2/132530),3X pollination block New Phase 1-Sendusu,Nakyetengu_14_Phase1_R7C3,IITA-Nakyetengu,2,TMB2X5265-1,17-5265-1_R7C5_plot95,2020-06-11,2.0,2020-10-04,2020-10-15,2,1,2020-10-23,1,,,Sendusu
SE202006_(162530C2/132696),3X pollination block New Phase 1-Sendusu,Enzirabahima_14_Phase1_R26C4,ITC1354,2,8075-7,17-8075-7_R1C3_plot3,2020-06-30,3.0,2020-10-11,2020-11-05,0,,,,,,Sendusu
SE202006_(162578C1/132514),3X pollination block New Phase 1-Sendusu,Tereza_14_Phase1_R16C16,Tereza,1,7197-2,17-7197-2_R12C6_plot171,2020-06-05,,2020-09-10,2020-09-24,0,,,,,,Sendusu
SE202006_(162579C2/132310),3X pollination block New Phase 1-Sendusu,Entukura_14_Phase1_R5C6,Entukura,2,SH3217,17-SH3217_R14C11_plot206,2020-06-18,,2020-10-19,2020-10-29,23,16,2020-11-02,16,12.0,2020-11-16,Sendusu
SE202006_(162580C2/132448),3X pollination block New Phase 1-Sendusu,Enzirabahima_14_Phase1_R25C15,ITC1354,2,9128-3,17-9128-3_R5C4_plot64,2020-06-24,2.0,,,,,,,,,Sendusu
SE202006_(162584C2/132640),3X pollination block New Phase 1-Sendusu,Nfuuka_14_Phase1_R14C5,Nfuuka,2,TMB2X5265-1,17-5265-1_R9C3_plot123,2020-06-22,4.0,2020-09-27,2020-10-15,0,,,,,,Sendusu
SE202006_(162612C2/132547),3X pollination block New Phase 1-Sendusu,Enzirabahima_14_Phase1_R25C18,ITC1354,2,7197-2,17-7197-2_R11C7_plot157,2020-06-23,,,,,,,,,,Sendusu
SE202006_(162657C2/132348),3X pollination block New Phase 1-Sendusu,Entukura_14_Phase1_R6C16,Entukura,2,7197-2,17-7197-2_R11C3_plot153,2020-06-20,2.0,,,,,,,,,Sendusu
SE202006_(162662C2/132552),3X pollination block New Phase 1-Sendusu,Nakasabira_14_Phase1_R32C9,Nakasabira,2,7197-2,17-7197-2_R10C3_plot138,2020-06-02,1.0,2020-09-10,2020-09-17,20,14,2020-09-21,14,3.0,2020-10-06,Sendusu
SE202006_(162681C2/132443),3X pollination block New Phase 1-Sendusu,Entukura_14_Phase1_R5C7,Entukura,2,7197-2,17-7197-2_R12C9_plot174,2020-06-30,2.0,,,,,,,,,Sendusu
SE202006_(162686C2/132308),3X pollination block New Phase 1-Sendusu,Enzirabahima_14_Phase1_R26C17,ITC1354,2,SH3362,17-SH3362_R19C6_plot276,2020-06-11,2.0,2020-09-27,2020-10-08,3,0,2020-10-16,0,,,Sendusu
SE202006_(162697C2/132452),3X pollination block New Phase 1-Sendusu,Enzirabahima_14_Phase1_R25C11,ITC1354,2,9128-3,17-9128-3_R4C7_plot52,2020-06-09,2.0,2020-09-10,2020-09-17,0,,,,,,Sendusu
SE202006_(162711C2/132676),3X pollination block New Phase 1-Sendusu,Tereza_14_Phase1_R17C3,Tereza,2,SH3217,17-SH3217_R13C12_plot192,2020-06-25,,,,,,,,,,Sendusu
SE202006_(162712C2/132530),3X pollination block New Phase 1-Sendusu,Nakyetengu_14_Phase1_R9C4,IITA-Nakyetengu,2,TMB2X5265-1,17-5265-1_R7C5_plot95,2020-06-05,,2020-09-21,2020-10-08,0,,,,,,Sendusu
SE202006_(162714C2/132392),3X pollination block New Phase 1-Sendusu,Kazirakwe_14_Phase1_R30C2,ITC1355,2,7197-2,17-7197-2_R11C4_plot154,2020-06-13,,2020-09-10,2020-10-01,6,5,2020-10-05,5,,,Sendusu
SE202006_(162716C2/132316),3X pollination block New Phase 1-Sendusu,Enzirabahima_14_Phase1_R26C8,ITC1354,2,8075-7,17-8075-7_R2C1_plot16,2020-06-05,2.0,2020-08-25,2020-09-24,0,,,,,,Sendusu
SE202006_(162748C1/132392),3X pollination block New Phase 1-Sendusu,Enzirabahima_14_Phase1_R25C17,ITC1354,1,7197-2,17-7197-2_R11C4_plot154,2020-06-11,2.0,,,,,,,,,Sendusu
SE202006_(162755C2/132570),3X pollination block New Phase 1-Sendusu,Enzirabahima_14_Phase1_R25C5,ITC1354,2,TMB2X5265-1,17-5265-1_R8C5_plot110,2020-06-06,1.0,2020-09-10,2020-10-01,0,,,,,,Sendusu
SE202006_(162758C2/132425),3X pollination block New Phase 1-Sendusu,Tereza_14_Phase1_R17C17,Tereza,2,9128-3,17-9128-3_R5C1_plot61,2020-06-02,2.0,2020-08-25,2020-09-24,0,,,,,,Sendusu
