PlantletID,Copies,Subculture_Date,Location
SE201912_(162377C2/132566)_40,1,2020-07-10,Sendusu
SE201912_(162377C2/132566)_17,1,2020-07-10,Sendusu
SE201912_(162948C1/132466)_1,1,2020-07-10,Sendusu
SE202002_(163132C2/132396)_1,1,2020-07-10,Sendusu
SE201912_(162377C2/132566)_15,1,2020-07-10,Sendusu
SE201912_(162377C2/132566)_18,1,2020-07-10,Sendusu
SE202001_(162660C2/132554)_2,1,2020-07-10,Sendusu
SE201912_(162377C2/132566)_34,1,2020-07-10,Sendusu
SE201912_(162377C2/132566)_32,1,2020-07-10,Sendusu
SE202001_(162405C2/132466)_4,1,2020-07-10,Sendusu
SE202001_(162459C2/132466)_3,1,2020-07-10,Sendusu
SE201912_(162377C2/132566)_37,1,2020-07-10,Sendusu
SE201912_(162377C2/132566)_33,1,2020-07-10,Sendusu
SE202001_(162660C2/132554)_3,1,2020-07-10,Sendusu
SE201912_(162377C2/132566)_2,1,2020-07-10,Sendusu
SE201912_(162377C2/132566)_3,1,2020-07-10,Sendusu
SE201908_(162485C2/132696)_12,1,2020-07-10,Sendusu
SE201903_(162357C1/132383)_17,1,2020-07-24,Sendusu
SE201907_(163270C2/132692)_1,1,2020-07-10,Sendusu
SE201907_(162865C1/132329)_4,1,2020-07-24,Sendusu
SE201909_(162733C1/132512)_2,1,2020-07-10,Sendusu
SE201905_(162431C1/132332)_110,1,2020-07-10,Sendusu
SE201903_(162357C1/132383)_65,1,2020-07-10,Sendusu
SE201902_(162730C1/132470)_3,1,2020-07-10,Sendusu
SE201904_(162459C1/132361)_28,1,2020-07-24,Sendusu
SE201902_(162421C1/132608)_24,1,2020-07-24,Sendusu
SE201910_(162373C2/132684)_91,1,2020-07-30,Sendusu
SE201910_(162370C1/132348)_26,1,2020-07-30,Sendusu
SE201911_(162350C1/132348)_5,1,2020-07-30,Sendusu
SE201911_(162423C1/132696)_8,1,2020-07-30,Sendusu
SE201911_(162423C1/132696)_10,1,2020-07-30,Sendusu
SE201911_(162350C1/132348)_3,1,2020-07-30,Sendusu
SE201910_(162373C2/132684)_100,1,2020-07-30,Sendusu
SE201911_(162350C1/132348)_1,1,2020-07-30,Sendusu
SE201911_(162350C1/132348)_2,1,2020-07-30,Sendusu
SE201912_(163080C2/132554)_1,1,2020-07-30,Sendusu
SE201911_(162350C1/132348)_7,1,2020-07-30,Sendusu
SE201912_(162397C1/132554)_3,1,2020-07-30,Sendusu
SE201911_(162350C1/132348)_14,1,2020-07-30,Sendusu
SE201912_(162755C2/132554)_1,1,2020-07-30,Sendusu
SE201910_(162441C1/132696)_16,1,2020-07-30,Sendusu
SE201910_(162448C1/132512)_5,1,2020-07-30,Sendusu
SE201910_(162441C1/132696)_14,1,2020-07-30,Sendusu
SE201910_(162405C2/132696)_8,1,2020-07-30,Sendusu
SE201911_(162350C1/132348)_9,1,2020-07-30,Sendusu
SE201912_(162377C2/132566)_20,1,2020-07-30,Sendusu
SE201910_(162496C2/132696)_8,1,2020-07-30,Sendusu
SE201910_(162370C1/132348)_29,1,2020-07-30,Sendusu
SE201911_(162423C1/132696)_11,1,2020-07-30,Sendusu
SE201911_(162423C1/132696)_9,1,2020-07-30,Sendusu
SE201910_(162369C1/132696)_7,1,2020-07-30,Sendusu
SE201912_(162397C1/132554)_6,1,2020-07-30,Sendusu
SE201910_(162496C2/132696)_9,1,2020-07-30,Sendusu
SE201912_(162422C2/132651)_8,1,2020-07-30,Sendusu
SE201912_(162422C2/132651)_2,1,2020-07-30,Sendusu
SE201907_(162865C1/132329)_3,1,2020-07-30,Sendusu
SE201912_(162377C2/132566)_38,1,2020-07-30,Sendusu
SE201912_(162377C2/132566)_26,1,2020-07-30,Sendusu
SE201912_(162422C2/132651)_13,1,2020-07-30,Sendusu
SE202001_(162405C2/132466)_9,1,2020-07-30,Sendusu
SE202001_(162405C2/132466)_6,1,2020-07-30,Sendusu
SE201912_(162422C2/132651)_5,1,2020-07-30,Sendusu
SE201904_(162485C1/132614)_13,5,2020-07-24,Sendusu
SE201910_(162373C2/132684)_96,4,2020-07-24,Sendusu
SE201910_(162373C2/132684)_65,5,2020-07-24,Sendusu
SE201910_(162624C1/132311)_1,1,2020-07-24,Sendusu
SE201908_(162431C2/132674)_2,4,2020-07-24,Sendusu
SE201908_(162358C1/132647)_11,5,2020-07-24,Sendusu
SE201910_(162799C2/132313)_2,3,2020-07-24,Sendusu
SE201909_(162414C2/132406)_10,4,2020-07-24,Sendusu
SE201910_(162947C2/132400)_2,3,2020-07-24,Sendusu
SE201910_(162448C1/132512)_7,4,2020-07-24,Sendusu
SE201908_(162358C1/132647)_18,3,2020-07-24,Sendusu
SE201910_(162405C2/132696)_4,5,2020-07-24,Sendusu
SE201912_(162377C2/132566)_28,4,2020-07-24,Sendusu
SE201911_(162423C1/132696)_2,3,2020-07-24,Sendusu
SE201910_(162448C1/132512)_10,5,2020-07-24,Sendusu
SE201910_(162370C1/132348)_19,3,2020-07-24,Sendusu
SE201910_(162373C2/132684)_47,3,2020-07-24,Sendusu
SE201903_(162357C1/132383)_6,3,2020-07-24,Sendusu
SE201910_(162373C2/132684)_54,3,2020-07-24,Sendusu
SE201908_(162358C1/132647)_13,3,2020-07-24,Sendusu
SE201910_(162368C2/132696)_3,4,2020-07-24,Sendusu
SE201904_(162430C1/132419)_4,2,2020-07-24,Sendusu
SE201908_(162374C2/132674)_4,4,2020-07-24,Sendusu
SE201908_(162485C2/132696)_15,4,2020-07-30,Sendusu
SE201902_(162449C1/132494)_4,4,2020-07-30,Sendusu
SE201910_(162373C2/132684)_95,5,2020-07-30,Sendusu
SE201911_(162449C2/132674)_1,2,2020-07-30,Sendusu
SE201910_(162373C2/132684)_11,5,2020-07-30,Sendusu
SE201908_(162358C1/132647)_7,4,2020-07-27,Sendusu
SE201910_(162373C2/132684)_15,4,2020-07-27,Sendusu
SE201910_(162448C1/132512)_2,3,2020-07-27,Sendusu
SE201910_(162441C1/132696)_7,4,2020-07-27,Sendusu
SE201910_(162373C2/132684)_2,1,2020-07-27,Sendusu
SE201905_(162431C1/132332)_68,4,2020-07-27,Sendusu
SE201909_(162426C1/132660)_7,4,2020-07-27,Sendusu
SE201911_(162350C1/132348)_10,4,2020-07-27,Sendusu
SE201910_(162373C2/132684)_62,4,2020-07-27,Sendusu
SE201910_(162448C1/132512)_1,3,2020-07-27,Sendusu
SE201908_(162635C1/132647)_1,3,2020-07-27,Sendusu
SE201908_(162485C2/132696)_17,3,2020-07-27,Sendusu
SE201910_(162370C1/132348)_16,3,2020-07-27,Sendusu
SE201910_(162373C2/132684)_72,3,2020-07-27,Sendusu
SE201910_(162373C2/132684)_18,4,2020-07-27,Sendusu
SE201908_(162358C1/132647)_4,4,2020-07-27,Sendusu
SE201910_(162496C2/132696)_1,4,2020-07-27,Sendusu
SE201905_(162431C1/132332)_69,4,2020-07-27,Sendusu
SE201910_(162370C1/132348)_5,2,2020-07-27,Sendusu
SE201910_(162441C1/132696)_3,4,2020-07-27,Sendusu
SE201910_(162448C1/132512)_11,4,2020-07-28,Sendusu
SE201912_(162377C2/132566)_21,4,2020-07-28,Sendusu
SE201912_(163080C2/132554)_2,3,2020-07-28,Sendusu
SE201911_(162350C1/132348)_13,4,2020-07-28,Sendusu
SE201910_(162373C2/132684)_51,4,2020-07-28,Sendusu
SE201910_(162369C1/132696)_2,3,2020-07-28,Sendusu
SE201910_(162441C1/132696)_9,3,2020-07-28,Sendusu
SE201912_(162377C2/132566)_14,3,2020-07-28,Sendusu
SE201910_(162373C2/132684)_49,5,2020-07-28,Sendusu
SE201911_(163120C2/132348)_4,4,2020-07-28,Sendusu
SE201911_(162350C1/132348)_19,5,2020-07-28,Sendusu
SE201910_(162373C2/132684)_13,4,2020-07-28,Sendusu
SE201912_(162377C2/132566)_16,4,2020-07-28,Sendusu
SE201910_(162373C2/132684)_44,3,2020-07-28,Sendusu
SE202002_(162431C2/132316)_6,3,2020-08-10,Sendusu
SE202002_(162427C2/132674)_7,2,2020-08-10,Sendusu
SE201912_(162422C2/132651)_16,2,2020-08-10,Sendusu
SE202001_(162459C2/132466)_7,2,2020-08-10,Sendusu
SE201912_(163338C2/132623)_15,2,2020-08-10,Sendusu
SE202002_(162373C2/132467)_4,2,2020-08-10,Sendusu
SE202002_(162427C2/132674)_4,2,2020-08-10,Sendusu
SE202001_(162405C2/132466)_74,2,2020-08-10,Sendusu
SE202002_(162494C2/132554)_2,3,2020-08-10,Sendusu
SE201912_(162377C2/132566)_56,2,2020-08-10,Sendusu
SE202002_(162430C2/132434)_34,3,2020-08-10,Sendusu
SE202002_(162430C2/132434)_36,4,2020-08-10,Sendusu
SE202001_(162405C2/132466)_95,4,2020-08-10,Sendusu
SE202002_(162431C2/132316)_13,4,2020-08-10,Sendusu
SE201910_(162448C1/132512)_4,2,2020-08-10,Sendusu
SE202001_(162405C2/132466)_94,2,2020-08-10,Sendusu
SE202002_(162373C2/132467)_2,3,2020-08-10,Sendusu
SE202002_(162494C2/132554)_1,3,2020-08-10,Sendusu
SE202003_(163053C2/132674)_3,2,2020-08-10,Sendusu
SE202002_(162430C2/132434)_61,4,2020-08-10,Sendusu
SE202001_(162405C2/132466)_64,2,2020-08-10,Sendusu
SE202001_(162405C2/132466)_66,2,2020-08-10,Sendusu
SE202001_(162684C2/132636)_1,3,2020-08-10,Sendusu
SE201912_(162377C2/132566)_58,3,2020-08-10,Sendusu
SE201912_(162397C1/132554)_8,4,2020-08-10,Sendusu
SE202001_(162405C2/132466)_32,2,2020-08-10,Sendusu
SE202001_(162405C2/132466)_88,2,2020-08-10,Sendusu
SE201912_(162377C2/132566)_4,3,2020-08-10,Sendusu
SE201910_(162947C2/132400)_1,2,2020-08-10,Sendusu
SE202002_(162431C2/132316)_3,2,2020-08-10,Sendusu
SE202001_(162405C2/132466)_25,2,2020-08-10,Sendusu
SE202002_(162430C2/132434)_50,4,2020-08-10,Sendusu
SE201910_(162373C2/132684)_92,3,2020-08-10,Sendusu
SE201910_(162373C2/132684)_8,3,2020-08-10,Sendusu
SE201910_(162373C2/132684)_105,4,2020-08-10,Sendusu
SE202001_(162405C2/132466)_37,3,2020-08-10,Sendusu
SE202002_(162430C2/132434)_21,2,2020-08-10,Sendusu
SE202002_(162430C2/132434)_16,2,2020-08-10,Sendusu
SE202002_(162430C2/132434)_14,2,2020-08-10,Sendusu
SE202002_(162353C2/132316)_8,3,2020-08-10,Sendusu
SE201909_(162438C2/132696)_1,5,2020-08-10,Sendusu
SE202001_(162405C2/132466)_5,2,2020-08-10,Sendusu
SE201910_(162370C1/132348)_9,3,2020-08-10,Sendusu
SE201911_(163120C2/132348)_3,3,2020-08-10,Sendusu
SE201911_(162350C1/132348)_16,2,2020-08-10,Sendusu
SE201912_(162377C2/132566)_29,3,2020-08-10,Sendusu
SE201910_(162373C2/132684)_10,4,2020-08-10,Sendusu
SE201912_(162377C2/132566)_51,2,2020-08-10,Sendusu
SE201912_(162377C2/132566)_35,2,2020-08-10,Sendusu
SE201912_(162377C2/132566)_12,4,2020-08-10,Sendusu
SE201910_(162373C2/132684)_58,3,2020-08-10,Sendusu
SE202002_(162430C2/132434)_7,5,2020-08-10,Sendusu
SE202002_(162430C2/132434)_52,4,2020-08-10,Sendusu
SE201908_(163006C2/132684)_1,2,2020-08-10,Sendusu
SE202001_(162405C2/132466)_91,3,2020-08-10,Sendusu
SE202002_(162430C2/132434)_48,4,2020-08-10,Sendusu
SE202002_(162430C2/132434)_32,4,2020-08-10,Sendusu
SE202001_(163331C2/132467)_2,4,2020-08-10,Sendusu
SE201912_(162377C2/132566)_30,4,2020-08-10,Sendusu
SE201912_(162377C2/132566)_53,2,2020-08-10,Sendusu
SE202001_(162405C2/132466)_26,5,2020-08-10,Sendusu
SE201912_(163338C2/132623)_21,3,2020-08-10,Sendusu
SE202001_(163277C2/132445)_2,2,2020-08-11,Sendusu
SE201910_(162370C1/132348)_27,3,2020-08-11,Sendusu
SE201910_(162373C2/132684)_37,2,2020-08-11,Sendusu
SE201910_(162371C2/132696)_20,2,2020-08-11,Sendusu
SE201910_(162370C1/132348)_10,2,2020-08-11,Sendusu
SE201912_(162377C2/132566)_36,2,2020-08-11,Sendusu
SE201910_(162373C2/132684)_98,2,2020-08-11,Sendusu
SE202002_(162430C2/132434)_13,3,2020-08-11,Sendusu
SE202001_(162405C2/132466)_3,5,2020-08-11,Sendusu
SE201912_(163016C2/132651)_4,5,2020-08-11,Sendusu
SE201911_(162462C2/132699)_1,3,2020-08-11,Sendusu
SE201910_(162373C2/132684)_29,3,2020-08-11,Sendusu
SE202002_(162430C2/132434)_10,3,2020-08-11,Sendusu
SE201912_(162377C2/132566)_39,3,2020-08-11,Sendusu
SE202001_(162459C2/132466)_1,2,2020-08-11,Sendusu
SE201912_(162755C2/132554)_2,3,2020-08-11,Sendusu
SE201912_(163338C2/132623)_6,5,2020-08-11,Sendusu
SE201910_(162373C2/132684)_70,2,2020-08-11,Sendusu
SE201912_(162377C2/132566)_31,3,2020-08-11,Sendusu
SE201910_(162373C2/132684)_79,2,2020-08-11,Sendusu
SE201910_(162448C1/132512)_13,2,2020-08-11,Sendusu
SE201910_(162373C2/132684)_68,3,2020-08-11,Sendusu
SE201908_(162358C1/132647)_17,1,2020-08-11,Sendusu
SE201910_(162373C2/132684)_104,1,2020-08-11,Sendusu
SE201912_(162422C2/132651)_4,1,2020-08-11,Sendusu
SE201910_(162373C2/132684)_99,1,2020-08-11,Sendusu
SE202001_(162405C2/132466)_85,1,2020-08-11,Sendusu
SE201911_(162926C2/132696)_2,1,2020-08-11,Sendusu
SE201910_(162373C2/132684)_50,1,2020-08-11,Sendusu
SE201910_(162371C2/132696)_24,1,2020-08-11,Sendusu
SE201911_(162423C1/132696)_3,2,2020-08-11,Sendusu
SE202001_(162405C2/132466)_84,5,2020-08-11,Sendusu
SE201909_(162426C1/132660)_6,6,2020-08-12,Sendusu
SE202001_(162405C2/132466)_93,3,2020-08-12,Sendusu
SE201912_(162377C2/132566)_49,2,2020-08-12,Sendusu
SE202001_(162405C2/132466)_15,4,2020-08-12,Sendusu
SE202001_(162405C2/132466)_41,3,2020-08-12,Sendusu
SE201908_(162485C2/132696)_6,5,2020-08-12,Sendusu
SE202001_(162405C2/132466)_73,3,2020-08-12,Sendusu
SE201912_(163338C2/132623)_7,3,2020-08-12,Sendusu
SE201912_(162377C2/132566)_60,4,2020-08-12,Sendusu
SE201910_(162371C2/132696)_21,2,2020-08-12,Sendusu
SE202001_(162405C2/132466)_7,2,2020-08-12,Sendusu
SE202001_(162405C2/132466)_82,3,2020-08-12,Sendusu
SE201912_(162397C1/132554)_4,5,2020-08-12,Sendusu
SE202001_(162405C2/132466)_50,2,2020-08-12,Sendusu
SE201911_(162423C1/132696)_7,3,2020-08-12,Sendusu
SE202001_(162405C2/132466)_81,2,2020-08-12,Sendusu
SE201910_(162405C2/132696)_3,3,2020-08-12,Sendusu
SE201910_(162373C2/132684)_52,3,2020-08-12,Sendusu
SE201912_(162377C2/132566)_42,3,2020-08-12,Sendusu
SE201910_(162368C2/132696)_5,2,2020-08-12,Sendusu
SE201912_(163338C2/132623)_11,3,2020-08-12,Sendusu
SE201910_(162373C2/132684)_6,1,2020-08-12,Sendusu
SE202001_(162405C2/132466)_34,4,2020-08-12,Sendusu
SE202001_(162405C2/132466)_2,2,2020-08-12,Sendusu
SE201912_(163080C2/132554)_3,2,2020-08-12,Sendusu
SE201912_(163016C2/132651)_1,4,2020-08-12,Sendusu
SE201911_(162350C1/132348)_4,5,2020-08-12,Sendusu
SE202001_(162405C2/132466)_67,3,2020-08-12,Sendusu
SE201912_(162397C1/132554)_5,3,2020-08-12,Sendusu
SE201910_(162373C2/132684)_75,3,2020-08-12,Sendusu
SE201910_(162448C1/132512)_3,5,2020-08-12,Sendusu
SE201912_(162849C2/132651)_4,2,2020-08-12,Sendusu
SE202001_(162405C2/132466)_16,2,2020-08-12,Sendusu
SE202001_(163331C2/132467)_3,2,2020-08-12,Sendusu
SE201910_(162373C2/132684)_106,4,2020-08-12,Sendusu
SE201909_(162414C2/132406)_8,3,2020-08-12,Sendusu
SE201912_(163338C2/132623)_16,4,2020-08-12,Sendusu
SE202001_(162405C2/132466)_92,3,2020-08-12,Sendusu
SE202001_(162405C2/132466)_14,3,2020-08-12,Sendusu
SE201910_(162373C2/132684)_63,3,2020-08-12,Sendusu
SE201912_(163338C2/132623)_14,5,2020-08-12,Sendusu
SE201912_(162377C2/132566)_8,3,2020-08-12,Sendusu
SE202001_(162405C2/132466)_96,4,2020-08-12,Sendusu
SE201912_(162377C2/132566)_22,4,2020-08-12,Sendusu
SE201912_(162421C2/132406)_1,4,2020-08-12,Sendusu
SE202001_(162405C2/132466)_78,1,2020-08-12,Sendusu
SE201911_(162350C1/132348)_15,2,2020-08-12,Sendusu
SE201910_(162373C2/132684)_103,2,2020-08-12,Sendusu
SE201911_(163120C2/132348)_5,3,2020-08-12,Sendusu
SE201912_(162377C2/132566)_68,3,2020-08-12,Sendusu
SE202002_(162353C2/132316)_16,2,2020-08-12,Sendusu
SE202001_(163349C2/132640)_1,2,2020-08-12,Sendusu
SE201910_(162373C2/132684)_85,2,2020-08-12,Sendusu
SE201912_(163078C1/132684)_1,2,2020-08-12,Sendusu
SE202001_(162405C2/132466)_69,2,2020-08-12,Sendusu
SE201911_(162449C2/132674)_4,3,2020-08-12,Sendusu
SE201912_(162377C2/132566)_19,5,2020-08-12,Sendusu
SE201912_(162377C2/132566)_65,3,2020-08-12,Sendusu
SE201908_(162358C1/132647)_10,3,2020-08-12,Sendusu
SE202001_(162405C2/132466)_52,3,2020-08-12,Sendusu
SE201912_(163338C2/132623)_19,4,2020-08-12,Sendusu
SE202001_(162405C2/132466)_87,2,2020-08-12,Sendusu
SE201912_(163338C2/132623)_12,3,2020-08-12,Sendusu
SE202001_(163277C2/132445)_1,4,2020-08-12,Sendusu
SE201910_(162373C2/132684)_101,4,2020-08-12,Sendusu
SE201910_(162373C2/132684)_5,3,2020-08-12,Sendusu
SE202001_(162405C2/132466)_84,2,2020-08-12,Sendusu
SE201911_(162423C1/132696)_3,2,2020-08-12,Sendusu
SE201912_(163338C2/132623)_4,5,2020-08-12,Sendusu
SE201910_(162373C2/132684)_65,5,2020-08-10,Sendusu
SE201910_(162368C2/132696)_6,2,2020-08-25,Sendusu
SE201910_(162371C2/132696)_6,4,2020-08-25,Sendusu
SE201910_(162373C2/132684)_31,4,2020-08-25,Sendusu
SE201910_(162373C2/132684)_71,4,2020-08-25,Sendusu
SE201910_(162882C1/132609)_2,5,2020-08-25,Sendusu
SE201911_(162350C1/132348)_13,5,2020-08-25,Sendusu
SE201908_(162358C1/132647)_11,5,2020-08-25,Sendusu
SE201910_(162882C1/132609)_3,3,2020-08-25,Sendusu
SE201912_(162377C2/132566)_43,2,2020-08-25,Sendusu
SE202002_(162430C2/132434)_65,3,2020-08-25,Sendusu
SE201912_(162377C2/132566)_70,3,2020-08-25,Sendusu
SE201912_(162377C2/132566)_5,4,2020-08-25,Sendusu
SE202001_(162405C2/132466)_85,2,2020-08-25,Sendusu
SE202001_(162459C2/132466)_8,4,2020-08-25,Sendusu
SE202002_(162430C2/132434)_64,2,2020-08-25,Sendusu
SE202001_(162405C2/132466)_76,2,2020-08-25,Sendusu
SE201912_(162377C2/132566)_26,4,2020-08-25,Sendusu
SE202001_(163051C2/132348)_1,3,2020-08-25,Sendusu
SE201909_(162733C1/132512)_1,3,2020-08-25,Sendusu
SE201912_(162377C2/132566)_48,5,2020-08-25,Sendusu
SE201910_(162369C1/132696)_5,2,2020-08-25,Sendusu
SE201910_(162373C2/132684)_100,4,2020-08-25,Sendusu
SE201912_(162377C2/132566)_33,3,2020-08-25,Sendusu
SE202002_(162494C2/132554)_5,2,2020-08-25,Sendusu
SE201911_(162350C1/132348)_17,2,2020-08-25,Sendusu
SE201910_(162373C2/132684)_4,2,2020-08-25,Sendusu
SE202001_(162419C2/132699)_4,4,2020-08-25,Sendusu
SE202002_(162353C2/132316)_29,3,2020-08-25,Sendusu
SE201912_(162422C2/132651)_14,5,2020-08-25,Sendusu
SE201912_(163338C2/132623)_8,2,2020-08-25,Sendusu
SE202002_(162353C2/132316)_23,3,2020-08-25,Sendusu
SE201912_(162377C2/132566)_23,4,2020-08-25,Sendusu
SE201911_(163107C2/132503)_1,2,2020-08-25,Sendusu
SE201910_(163157C1/132686)_1,2,2020-08-25,Sendusu
SE202001_(162405C2/132466)_6,2,2020-08-25,Sendusu
SE202003_(163361C2/132554)_3,2,2020-08-25,Sendusu
SE201910_(162371C2/132696)_23,3,2020-08-25,Sendusu
SE201902_(162730C1/132470)_3,4,2020-08-25,Sendusu
SE202001_(162419C2/132699)_16,2,2020-08-25,Sendusu
SE202002_(162431C2/132316)_17,2,2020-08-25,Sendusu
SE202001_(162419C2/132699)_2,3,2020-08-25,Sendusu
SE202003_(163361C2/132554)_2,2,2020-08-25,Sendusu
SE201911_(162350C1/132348)_19,4,2020-08-25,Sendusu
SE201908_(162358C1/132647)_12,4,2020-08-25,Sendusu
SE201909_(162426C1/132660)_7,4,2020-08-25,Sendusu
SE202002_(162430C2/132434)_62,2,2020-08-25,Sendusu
SE201912_(163338C2/132623)_3,2,2020-08-25,Sendusu
SE201912_(162377C2/132566)_47,4,2020-08-25,Sendusu
SE201907_(162416C2/132332)_8,3,2020-08-25,Sendusu
SE201910_(162441C1/132696)_15,3,2020-08-25,Sendusu
SE202002_(162430C2/132434)_57,2,2020-08-26,Sendusu
SE202001_(162405C2/132466)_46,2,2020-09-02,Sendusu
SE202002_(162430C2/132434)_19,2,2020-09-02,Sendusu
SE202002_(162353C2/132316)_34,2,2020-09-02,Sendusu
SE202003_(163361C2/132554)_1,4,2020-09-02,Sendusu
SE201908_(162431C2/132674)_3,2,2020-09-02,Sendusu
SE202002_(162353C2/132316)_21,4,2020-09-02,Sendusu
SE201910_(162371C2/132696)_7,3,2020-09-02,Sendusu
SE202002_(162430C2/132434)_58,1,2020-09-02,Sendusu
SE202002_(162430C2/132434)_38,2,2020-09-02,Sendusu
SE202002_(162494C2/132554)_3,4,2020-09-02,Sendusu
SE201910_(162441C1/132696)_14,5,2020-09-02,Sendusu
SE202001_(162405C2/132466)_86,1,2020-09-02,Sendusu
SE202002_(162427C2/132674)_6,3,2020-09-02,Sendusu
SE201910_(162448C1/132512)_11,5,2020-09-02,Sendusu
SE201904_(162377C1/132361)_4,4,2020-09-02,Sendusu
SE201910_(162405C2/132696)_8,3,2020-09-02,Sendusu
SE201910_(162373C2/132684)_60,4,2020-09-02,Sendusu
SE201902_(163268C1/132386)_1,4,2020-09-02,Sendusu
SE202002_(162430C2/132434)_8,2,2020-09-02,Sendusu
SE201908_(162374C2/132674)_2,4,2020-09-02,Sendusu
SE201910_(162441C1/132696)_9,5,2020-09-02,Sendusu
SE202002_(162431C2/132316)_19,4,2020-09-02,Sendusu
SE202001_(162419C2/132699)_9,3,2020-09-02,Sendusu
SE202002_(162430C2/132434)_55,3,2020-09-02,Sendusu
SE202003_(163327C2/132636)_1,3,2020-09-02,Sendusu
SE202002_(162353C2/132316)_6,2,2020-09-02,Sendusu
SE202001_(162405C2/132466)_104,4,2020-09-02,Sendusu
SE202002_(162427C2/132674)_2,3,2020-09-02,Sendusu
SE202002_(162431C2/132316)_14,4,2020-09-02,Sendusu
SE202002_(162494C2/132554)_4,4,2020-09-03,Sendusu
SE202002_(162430C2/132434)_12,3,2020-09-03,Sendusu
SE201908_(162358C1/132647)_13,4,2020-09-03,Sendusu
SE201910_(162373C2/132684)_73,4,2020-09-03,Sendusu
SE201910_(162369C1/132696)_6,4,2020-09-03,Sendusu
SE201911_(163120C2/132348)_1,4,2020-09-03,Sendusu
SE201910_(162373C2/132684)_51,4,2020-09-03,Sendusu
SE201910_(162369C1/132696)_2,4,2020-09-03,Sendusu
SE201911_(163120C2/132348)_4,4,2020-09-03,Sendusu
SE201910_(162373C2/132684)_65,4,2020-09-03,Sendusu
SE201910_(162448C1/132512)_7,4,2020-09-03,Sendusu
SE201908_(162485C2/132696)_23,4,2020-09-03,Sendusu
SE201910_(162373C2/132684)_28,4,2020-09-03,Sendusu
SE201910_(162373C2/132684)_62,4,2020-09-03,Sendusu
SE202001_(162419C2/132699)_15,2,2020-09-03,Sendusu
SE201908_(162358C1/132647)_2,4,2020-09-03,Sendusu
SE202002_(162431C2/132316)_15,3,2020-09-03,Sendusu
SE202001_(162405C2/132466)_6,1,2020-09-02,Sendusu
SE202001_(162405C2/132466)_7,5,2020-09-23,Sendusu
SE202002_(163132C2/132396)_3,3,2020-09-23,Sendusu
SE201912_(162377C2/132566)_55,5,2020-09-23,Sendusu
SE202002_(162430C2/132434)_70,4,2020-09-23,Sendusu
SE202003_(162777C2/132514)_1,2,2020-09-23,Sendusu
SE202001_(162419C2/132699)_11,2,2020-09-23,Sendusu
SE202002_(162430C2/132434)_26,2,2020-09-23,Sendusu
SE202001_(162405C2/132466)_101,2,2020-09-23,Sendusu
SE202002_(162427C2/132674)_3,3,2020-09-23,Sendusu
SE202001_(162405C2/132466)_65,2,2020-09-23,Sendusu
SE202001_(163331C2/132467)_4,4,2020-09-23,Sendusu
SE202002_(162431C2/132316)_16,2,2020-09-23,Sendusu
SE202002_(162430C2/132434)_71,2,2020-09-23,Sendusu
SE202002_(162431C2/132316)_10,4,2020-09-23,Sendusu
SE201910_(162371C2/132696)_24,3,2020-09-23,Sendusu
SE202002_(162430C2/132434)_69,3,2020-09-23,Sendusu
SE201910_(162373C2/132684)_104,4,2020-09-23,Sendusu
SE202002_(162713C2/132467)_1,2,2020-09-23,Sendusu
SE202001_(162405C2/132466)_97,3,2020-09-23,Sendusu
SE202002_(162713C2/132467)_2,3,2020-09-23,Sendusu
SE202001_(162405C2/132466)_98,2,2020-09-23,Sendusu
SE202001_(162405C2/132466)_42,1,2020-09-23,Sendusu
SE202001_(162405C2/132466)_75,3,2020-09-23,Sendusu
SE201912_(162377C2/132566)_66,3,2020-09-23,Sendusu
SE202002_(162430C2/132434)_61,5,2020-09-23,Sendusu
SE202002_(162427C2/132674)_7,3,2020-09-23,Sendusu
SE201911_(162423C1/132696)_7,4,2020-09-23,Sendusu
SE202001_(162405C2/132466)_87,3,2020-09-23,Sendusu
SE201912_(162397C1/132554)_8,3,2020-09-23,Sendusu
SE202001_(162405C2/132466)_95,5,2020-09-23,Sendusu
SE201910_(162370C1/132348)_5,2,2020-09-23,Sendusu
SE201908_(162635C1/132647)_1,3,2020-09-23,Sendusu
SE201910_(162441C1/132696)_3,4,2020-09-23,Sendusu
SE201910_(162373C2/132684)_52,4,2020-09-23,Sendusu
SE202001_(162405C2/132466)_14,5,2020-09-23,Sendusu
SE201904_(162430C1/132419)_4,2,2020-09-23,Sendusu
SE202001_(162405C2/132466)_74,3,2020-09-23,Sendusu
SE201912_(162422C2/132651)_16,4,2020-09-23,Sendusu
SE202002_(162427C2/132674)_4,4,2020-09-23,Sendusu
SE202002_(162430C2/132434)_57,4,2020-09-23,Sendusu
SE202001_(162405C2/132466)_64,4,2020-09-23,Sendusu
SE201912_(163080C2/132554)_2,4,2020-09-23,Sendusu
SE202002_(162353C2/132316)_16,4,2020-09-23,Sendusu
SE202002_(162430C2/132434)_10,4,2020-09-23,Sendusu
SE201910_(162947C2/132400)_1,2,2020-09-23,Sendusu
SE201911_(162350C1/132348)_15,5,2020-09-23,Sendusu
SE201912_(162397C1/132554)_5,4,2020-09-23,Sendusu
SE202002_(162494C2/132554)_2,3,2020-09-23,Sendusu
SE201905_(162431C1/132332)_31,3,2020-09-23,Sendusu
SE201908_(162358C1/132647)_10,4,2020-09-23,Sendusu
