Location,PlantletID,Crossnumber,Mother,Father,Germination_Submission_Date,Germination_Date,Copies,Number_Rooting,Number_Sent_Out,Weaning_2_Plantlets,Number_in_Screenhouse,Number_in_hardening,Number_in_Openfield
Sendusu,SE201903_(163363C1/132604)_1,SE201903_(163363C1/132604),Entukura,SH3362,2019-08-08 08:06:38,2019-08-07,6.0,3.0,6.0,4.0,4.0,2.0,2.0
Sendusu,SE201903_(163363C1/132604)_2,SE201903_(163363C1/132604),Entukura,SH3362,2019-08-08 08:06:38,2019-08-26,4.0,4.0,4.0,4.0,4.0,2.0,2.0
Sendusu,SE201903_(163363C1/132604)_4,SE201903_(163363C1/132604),Entukura,SH3362,2019-08-08 08:06:38,2019-09-11,5.0,4.0,4.0,4.0,3.0,3.0,2.0
Sendusu,SE201903_(163382C1/132701)_1,SE201903_(163382C1/132701),ITC1355,TMB2X5265-1,2019-08-08 08:00:43,2019-08-07,9.0,3.0,3.0,3.0,4.0,4.0,1.0
Sendusu,SE201903_(163382C1/132701)_2,SE201903_(163382C1/132701),ITC1355,TMB2X5265-1,2019-08-08 08:00:43,2019-08-07,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sendusu,SE201903_(163409C1/132623)_1,SE201903_(163409C1/132623),ITC1355,SH3217,2019-08-08 08:04:39,2019-08-07,2.0,22.0,3.0,2.0,2.0,2.0,2.0
Sendusu,SE201904_(162372C1/132696)_1,SE201904_(162372C1/132696),29364S-2,8075-7,2019-10-04 08:37:12,2019-09-30,9.0,,,,,,
Sendusu,SE201904_(162372C1/132696)_2,SE201904_(162372C1/132696),29364S-2,8075-7,2019-10-04 08:37:12,2019-09-30,8.0,6.0,3.0,3.0,,,
Sendusu,SE201904_(162372C1/132696)_3,SE201904_(162372C1/132696),29364S-2,8075-7,2019-10-04 08:37:12,2019-09-30,4.0,2.0,2.0,2.0,2.0,2.0,1.0
Sendusu,SE201904_(162372C1/132696)_4,SE201904_(162372C1/132696),29364S-2,8075-7,2019-10-04 08:37:12,2019-10-21,8.0,9.0,4.0,4.0,4.0,4.0,1.0
Sendusu,SE201904_(162377C1/132361)_1,SE201904_(162377C1/132361),29364S-2,7197-2,2019-08-27 09:23:47,2019-08-26,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sendusu,SE201904_(162377C1/132361)_10,SE201904_(162377C1/132361),29364S-2,7197-2,2019-08-27 09:23:47,2019-09-02,3.0,,,,,,
Sendusu,SE201904_(162377C1/132361)_11,SE201904_(162377C1/132361),29364S-2,7197-2,2019-08-27 09:23:47,2019-09-02,8.0,4.0,7.0,4.0,4.0,4.0,2.0
Sendusu,SE201904_(162377C1/132361)_12,SE201904_(162377C1/132361),29364S-2,7197-2,2019-08-27 09:23:47,2019-09-02,7.0,3.0,3.0,3.0,2.0,2.0,1.0
Sendusu,SE201904_(162377C1/132361)_13,SE201904_(162377C1/132361),29364S-2,7197-2,2019-08-27 09:23:47,2019-09-02,11.0,2.0,2.0,2.0,2.0,2.0,2.0
Sendusu,SE201904_(162377C1/132361)_14,SE201904_(162377C1/132361),29364S-2,7197-2,2019-08-27 09:23:47,2019-09-02,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sendusu,SE201904_(162377C1/132361)_15,SE201904_(162377C1/132361),29364S-2,7197-2,2019-08-27 09:23:47,2019-09-02,2.0,2.0,4.0,2.0,2.0,2.0,2.0
Sendusu,SE201904_(162377C1/132361)_16,SE201904_(162377C1/132361),29364S-2,7197-2,2019-08-27 09:23:47,2019-09-02,12.0,3.0,3.0,3.0,2.0,2.0,2.0
Sendusu,SE201904_(162377C1/132361)_17,SE201904_(162377C1/132361),29364S-2,7197-2,2019-08-27 09:23:47,2019-09-02,5.0,2.0,2.0,2.0,2.0,2.0,2.0
Sendusu,SE201904_(162377C1/132361)_18,SE201904_(162377C1/132361),29364S-2,7197-2,2019-08-27 09:23:47,2019-09-02,11.0,4.0,4.0,4.0,3.0,3.0,2.0
Sendusu,SE201904_(162377C1/132361)_19,SE201904_(162377C1/132361),29364S-2,7197-2,2019-08-27 09:23:47,2019-09-02,11.0,4.0,4.0,4.0,4.0,4.0,2.0
Sendusu,SE201904_(162377C1/132361)_2,SE201904_(162377C1/132361),29364S-2,7197-2,2019-08-27 09:23:47,2019-08-26,5.0,2.0,2.0,2.0,2.0,2.0,2.0
Sendusu,SE201904_(162377C1/132361)_20,SE201904_(162377C1/132361),29364S-2,7197-2,2019-08-27 09:23:47,2019-09-02,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Sendusu,SE201904_(162377C1/132361)_21,SE201904_(162377C1/132361),29364S-2,7197-2,2019-08-27 09:23:47,2019-09-02,3.0,3.0,6.0,3.0,3.0,2.0,2.0
Sendusu,SE201904_(162377C1/132361)_22,SE201904_(162377C1/132361),29364S-2,7197-2,2019-08-27 09:23:47,2019-09-02,,,,,,,
Sendusu,SE201904_(162377C1/132361)_23,SE201904_(162377C1/132361),29364S-2,7197-2,2019-08-27 09:23:47,2019-09-11,10.0,4.0,4.0,3.0,3.0,,
Sendusu,SE201904_(162377C1/132361)_24,SE201904_(162377C1/132361),29364S-2,7197-2,2019-08-27 09:23:47,2019-09-20,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sendusu,SE201904_(162377C1/132361)_25,SE201904_(162377C1/132361),29364S-2,7197-2,2019-08-27 09:23:47,2019-09-20,10.0,,,,,,
Sendusu,SE201904_(162377C1/132361)_26,SE201904_(162377C1/132361),29364S-2,7197-2,2019-08-27 09:23:47,2019-10-11,8.0,4.0,4.0,4.0,2.0,2.0,1.0
Sendusu,SE201904_(162377C1/132361)_27,SE201904_(162377C1/132361),29364S-2,7197-2,2019-08-27 09:23:47,2019-10-11,5.0,5.0,4.0,4.0,8.0,2.0,2.0
Sendusu,SE201904_(162377C1/132361)_28,SE201904_(162377C1/132361),29364S-2,7197-2,2019-08-27 09:23:47,2019-10-11,8.0,4.0,4.0,4.0,3.0,2.0,2.0
Sendusu,SE201904_(162377C1/132361)_29,SE201904_(162377C1/132361),29364S-2,7197-2,2019-08-27 09:23:47,2019-10-21,5.0,,,,,,
Sendusu,SE201904_(162377C1/132361)_3,SE201904_(162377C1/132361),29364S-2,7197-2,2019-08-27 09:23:47,2019-08-26,,,,,,,
Sendusu,SE201904_(162377C1/132361)_4,SE201904_(162377C1/132361),29364S-2,7197-2,2019-08-27 09:23:47,2019-09-02,23.0,4.0,4.0,3.0,3.0,3.0,2.0
Sendusu,SE201904_(162377C1/132361)_5,SE201904_(162377C1/132361),29364S-2,7197-2,2019-08-27 09:23:47,2019-09-02,9.0,4.0,3.0,3.0,3.0,3.0,2.0
Sendusu,SE201904_(162377C1/132361)_6,SE201904_(162377C1/132361),29364S-2,7197-2,2019-08-27 09:23:47,2019-09-02,1.0,,,,,,
Sendusu,SE201904_(162377C1/132361)_7,SE201904_(162377C1/132361),29364S-2,7197-2,2019-08-27 09:23:47,2019-09-02,1.0,,,,,,
Sendusu,SE201904_(162377C1/132361)_8,SE201904_(162377C1/132361),29364S-2,7197-2,2019-08-27 09:23:47,2019-09-02,9.0,6.0,7.0,5.0,3.0,3.0,3.0
Sendusu,SE201904_(162377C1/132361)_9,SE201904_(162377C1/132361),29364S-2,7197-2,2019-08-27 09:23:47,2019-09-02,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sendusu,SE201904_(162430C1/132419)_1,SE201904_(162430C1/132419),29364S-2,7197-2,2019-08-27 09:19:19,2019-08-26,5.0,3.0,3.0,3.0,3.0,1.0,2.0
Sendusu,SE201904_(162430C1/132419)_10,SE201904_(162430C1/132419),29364S-2,7197-2,2019-08-27 09:19:19,2019-08-26,3.0,4.0,3.0,,,,
Sendusu,SE201904_(162430C1/132419)_11,SE201904_(162430C1/132419),29364S-2,7197-2,2019-08-27 09:19:19,2019-09-02,2.0,1.0,1.0,1.0,1.0,1.0,1.0
Sendusu,SE201904_(162430C1/132419)_12,SE201904_(162430C1/132419),29364S-2,7197-2,2019-08-27 09:19:19,2019-09-11,8.0,8.0,4.0,4.0,4.0,4.0,2.0
Sendusu,SE201904_(162430C1/132419)_13,SE201904_(162430C1/132419),29364S-2,7197-2,2019-08-27 09:19:19,2019-09-30,18.0,5.0,5.0,4.0,4.0,4.0,2.0
Sendusu,SE201904_(162430C1/132419)_14,SE201904_(162430C1/132419),29364S-2,7197-2,2019-08-27 09:19:19,2019-09-30,11.0,3.0,3.0,2.0,2.0,1.0,1.0
Sendusu,SE201904_(162430C1/132419)_15,SE201904_(162430C1/132419),29364S-2,7197-2,2019-08-27 09:19:19,2019-10-11,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sendusu,SE201904_(162430C1/132419)_2,SE201904_(162430C1/132419),29364S-2,7197-2,2019-08-27 09:19:19,2019-08-26,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sendusu,SE201904_(162430C1/132419)_3,SE201904_(162430C1/132419),29364S-2,7197-2,2019-08-27 09:19:19,2019-08-26,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Sendusu,SE201904_(162430C1/132419)_4,SE201904_(162430C1/132419),29364S-2,7197-2,2019-08-27 09:19:19,2019-08-26,7.0,3.0,3.0,3.0,3.0,,
Sendusu,SE201904_(162430C1/132419)_5,SE201904_(162430C1/132419),29364S-2,7197-2,2019-08-27 09:19:19,2019-08-26,3.0,,,,,,
Sendusu,SE201904_(162430C1/132419)_6,SE201904_(162430C1/132419),29364S-2,7197-2,2019-08-27 09:19:19,2019-08-26,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sendusu,SE201904_(162430C1/132419)_7,SE201904_(162430C1/132419),29364S-2,7197-2,2019-08-27 09:19:19,2019-08-26,2.0,3.0,3.0,3.0,3.0,2.0,2.0
Sendusu,SE201904_(162430C1/132419)_8,SE201904_(162430C1/132419),29364S-2,7197-2,2019-08-27 09:19:19,2019-08-26,3.0,2.0,2.0,2.0,2.0,2.0,2.0
Sendusu,SE201904_(162430C1/132419)_9,SE201904_(162430C1/132419),29364S-2,7197-2,2019-08-27 09:19:19,2019-08-26,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sendusu,SE201904_(162459C1/132361)_1,SE201904_(162459C1/132361),29275S-4,7197-2,2019-09-06 06:22:41,2019-09-02,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sendusu,SE201904_(162459C1/132361)_10,SE201904_(162459C1/132361),29275S-4,7197-2,2019-09-06 06:22:41,2019-09-02,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sendusu,SE201904_(162459C1/132361)_11,SE201904_(162459C1/132361),29275S-4,7197-2,2019-09-06 06:22:41,2019-09-02,10.0,,,,,,
Sendusu,SE201904_(162459C1/132361)_12,SE201904_(162459C1/132361),29275S-4,7197-2,2019-09-06 06:22:41,2019-09-02,5.0,3.0,2.0,2.0,2.0,2.0,2.0
Sendusu,SE201904_(162459C1/132361)_13,SE201904_(162459C1/132361),29275S-4,7197-2,2019-09-06 06:22:41,2019-09-11,5.0,3.0,3.0,3.0,3.0,3.0,2.0
Sendusu,SE201904_(162459C1/132361)_14,SE201904_(162459C1/132361),29275S-4,7197-2,2019-09-06 06:22:41,2019-09-11,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sendusu,SE201904_(162459C1/132361)_15,SE201904_(162459C1/132361),29275S-4,7197-2,2019-09-06 06:22:41,2019-09-11,7.0,1.0,1.0,1.0,1.0,1.0,1.0
Sendusu,SE201904_(162459C1/132361)_16,SE201904_(162459C1/132361),29275S-4,7197-2,2019-09-06 06:22:41,2019-09-11,7.0,4.0,4.0,4.0,4.0,5.0,4.0
Sendusu,SE201904_(162459C1/132361)_17,SE201904_(162459C1/132361),29275S-4,7197-2,2019-09-06 06:22:41,2019-09-11,9.0,,,,,,
Sendusu,SE201904_(162459C1/132361)_18,SE201904_(162459C1/132361),29275S-4,7197-2,2019-09-06 06:22:41,2019-09-11,4.0,2.0,2.0,1.0,1.0,1.0,1.0
Sendusu,SE201904_(162459C1/132361)_19,SE201904_(162459C1/132361),29275S-4,7197-2,2019-09-06 06:22:41,2019-09-11,6.0,8.0,4.0,4.0,3.0,3.0,1.0
Sendusu,SE201904_(162459C1/132361)_2,SE201904_(162459C1/132361),29275S-4,7197-2,2019-09-06 06:22:41,2019-09-02,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sendusu,SE201904_(162459C1/132361)_20,SE201904_(162459C1/132361),29275S-4,7197-2,2019-09-06 06:22:41,2019-09-11,6.0,3.0,3.0,3.0,3.0,2.0,2.0
Sendusu,SE201904_(162459C1/132361)_21,SE201904_(162459C1/132361),29275S-4,7197-2,2019-09-06 06:22:41,2019-09-11,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sendusu,SE201904_(162459C1/132361)_22,SE201904_(162459C1/132361),29275S-4,7197-2,2019-09-06 06:22:41,2019-09-11,8.0,5.0,4.0,4.0,4.0,2.0,1.0
Sendusu,SE201904_(162459C1/132361)_23,SE201904_(162459C1/132361),29275S-4,7197-2,2019-09-06 06:22:41,2019-09-11,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sendusu,SE201904_(162459C1/132361)_24,SE201904_(162459C1/132361),29275S-4,7197-2,2019-09-06 06:22:41,2019-09-11,3.0,3.0,3.0,3.0,3.0,2.0,2.0
Sendusu,SE201904_(162459C1/132361)_25,SE201904_(162459C1/132361),29275S-4,7197-2,2019-09-06 06:22:41,2019-09-11,10.0,4.0,3.0,3.0,3.0,3.0,2.0
Sendusu,SE201904_(162459C1/132361)_26,SE201904_(162459C1/132361),29275S-4,7197-2,2019-09-06 06:22:41,2019-09-11,12.0,14.0,6.0,6.0,6.0,6.0,4.0
Sendusu,SE201904_(162459C1/132361)_27,SE201904_(162459C1/132361),29275S-4,7197-2,2019-09-06 06:22:41,2019-09-11,2.0,3.0,3.0,3.0,3.0,2.0,2.0
Sendusu,SE201904_(162459C1/132361)_28,SE201904_(162459C1/132361),29275S-4,7197-2,2019-09-06 06:22:41,2019-09-11,5.0,,,,,,
Sendusu,SE201904_(162459C1/132361)_29,SE201904_(162459C1/132361),29275S-4,7197-2,2019-09-06 06:22:41,2019-09-11,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sendusu,SE201904_(162459C1/132361)_3,SE201904_(162459C1/132361),29275S-4,7197-2,2019-09-06 06:22:41,2019-09-02,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sendusu,SE201904_(162459C1/132361)_30,SE201904_(162459C1/132361),29275S-4,7197-2,2019-09-06 06:22:41,2019-09-11,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sendusu,SE201904_(162459C1/132361)_31,SE201904_(162459C1/132361),29275S-4,7197-2,2019-09-06 06:22:41,2019-09-11,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sendusu,SE201904_(162459C1/132361)_32,SE201904_(162459C1/132361),29275S-4,7197-2,2019-09-06 06:22:41,2019-09-11,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Sendusu,SE201904_(162459C1/132361)_33,SE201904_(162459C1/132361),29275S-4,7197-2,2019-09-06 06:22:41,2019-09-11,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sendusu,SE201904_(162459C1/132361)_34,SE201904_(162459C1/132361),29275S-4,7197-2,2019-09-06 06:22:41,2019-09-11,1.0,1.0,1.0,1.0,1.0,1.0,
Sendusu,SE201904_(162459C1/132361)_35,SE201904_(162459C1/132361),29275S-4,7197-2,2019-09-06 06:22:41,2019-09-11,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Sendusu,SE201904_(162459C1/132361)_36,SE201904_(162459C1/132361),29275S-4,7197-2,2019-09-06 06:22:41,2019-09-11,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sendusu,SE201904_(162459C1/132361)_37,SE201904_(162459C1/132361),29275S-4,7197-2,2019-09-06 06:22:41,2019-09-11,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sendusu,SE201904_(162459C1/132361)_38,SE201904_(162459C1/132361),29275S-4,7197-2,2019-09-06 06:22:41,2019-09-11,7.0,3.0,2.0,2.0,2.0,2.0,2.0
Sendusu,SE201904_(162459C1/132361)_39,SE201904_(162459C1/132361),29275S-4,7197-2,2019-09-06 06:22:41,2019-09-11,1.0,,,,,,
Sendusu,SE201904_(162459C1/132361)_4,SE201904_(162459C1/132361),29275S-4,7197-2,2019-09-06 06:22:41,2019-09-02,3.0,4.0,8.0,4.0,6.0,2.0,2.0
Sendusu,SE201904_(162459C1/132361)_40,SE201904_(162459C1/132361),29275S-4,7197-2,2019-09-06 06:22:41,2019-09-11,9.0,4.0,4.0,4.0,3.0,2.0,2.0
Sendusu,SE201904_(162459C1/132361)_41,SE201904_(162459C1/132361),29275S-4,7197-2,2019-09-06 06:22:41,2019-09-11,6.0,4.0,4.0,4.0,4.0,2.0,2.0
Sendusu,SE201904_(162459C1/132361)_42,SE201904_(162459C1/132361),29275S-4,7197-2,2019-09-06 06:22:41,2019-09-11,9.0,3.0,3.0,3.0,3.0,3.0,2.0
Sendusu,SE201904_(162459C1/132361)_43,SE201904_(162459C1/132361),29275S-4,7197-2,2019-09-06 06:22:41,2019-09-11,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sendusu,SE201904_(162459C1/132361)_44,SE201904_(162459C1/132361),29275S-4,7197-2,2019-09-06 06:22:41,2019-09-11,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sendusu,SE201904_(162459C1/132361)_45,SE201904_(162459C1/132361),29275S-4,7197-2,2019-09-06 06:22:41,2019-09-11,5.0,2.0,2.0,2.0,2.0,2.0,1.0
Sendusu,SE201904_(162459C1/132361)_46,SE201904_(162459C1/132361),29275S-4,7197-2,2019-09-06 06:22:41,2019-09-11,11.0,,,,,,
Sendusu,SE201904_(162459C1/132361)_47,SE201904_(162459C1/132361),29275S-4,7197-2,2019-09-06 06:22:41,2019-09-11,1.0,,,,,,
Sendusu,SE201904_(162459C1/132361)_48,SE201904_(162459C1/132361),29275S-4,7197-2,2019-09-06 06:22:41,2019-09-11,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sendusu,SE201904_(162459C1/132361)_49,SE201904_(162459C1/132361),29275S-4,7197-2,2019-09-06 06:22:41,2019-09-11,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sendusu,SE201904_(162459C1/132361)_5,SE201904_(162459C1/132361),29275S-4,7197-2,2019-09-06 06:22:41,2019-09-02,1.0,,,,,,
Sendusu,SE201904_(162459C1/132361)_50,SE201904_(162459C1/132361),29275S-4,7197-2,2019-09-06 06:22:41,2019-09-11,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sendusu,SE201904_(162459C1/132361)_51,SE201904_(162459C1/132361),29275S-4,7197-2,2019-09-06 06:22:41,2019-09-11,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sendusu,SE201904_(162459C1/132361)_52,SE201904_(162459C1/132361),29275S-4,7197-2,2019-09-06 06:22:41,2019-09-11,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sendusu,SE201904_(162459C1/132361)_53,SE201904_(162459C1/132361),29275S-4,7197-2,2019-09-06 06:22:41,2019-09-11,13.0,5.0,3.0,3.0,,,
Sendusu,SE201904_(162459C1/132361)_54,SE201904_(162459C1/132361),29275S-4,7197-2,2019-09-06 06:22:41,2019-09-11,7.0,2.0,1.0,,,,
Sendusu,SE201904_(162459C1/132361)_55,SE201904_(162459C1/132361),29275S-4,7197-2,2019-09-06 06:22:41,2019-09-11,10.0,2.0,2.0,2.0,2.0,2.0,1.0
Sendusu,SE201904_(162459C1/132361)_56,SE201904_(162459C1/132361),29275S-4,7197-2,2019-09-06 06:22:41,2019-09-11,6.0,5.0,4.0,4.0,4.0,2.0,2.0
Sendusu,SE201904_(162459C1/132361)_57,SE201904_(162459C1/132361),29275S-4,7197-2,2019-09-06 06:22:41,2019-09-11,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Sendusu,SE201904_(162459C1/132361)_58,SE201904_(162459C1/132361),29275S-4,7197-2,2019-09-06 06:22:41,2019-09-11,7.0,,,,,,
Sendusu,SE201904_(162459C1/132361)_59,SE201904_(162459C1/132361),29275S-4,7197-2,2019-09-06 06:22:41,2019-09-11,,,,,,,
Sendusu,SE201904_(162459C1/132361)_6,SE201904_(162459C1/132361),29275S-4,7197-2,2019-09-06 06:22:41,2019-09-02,8.0,4.0,4.0,4.0,2.0,2.0,1.0
Sendusu,SE201904_(162459C1/132361)_60,SE201904_(162459C1/132361),29275S-4,7197-2,2019-09-06 06:22:41,2019-09-11,4.0,4.0,5.0,5.0,4.0,3.0,1.0
Sendusu,SE201904_(162459C1/132361)_61,SE201904_(162459C1/132361),29275S-4,7197-2,2019-09-06 06:22:41,2019-09-11,,,,,,,
Sendusu,SE201904_(162459C1/132361)_62,SE201904_(162459C1/132361),29275S-4,7197-2,2019-09-06 06:22:41,2019-09-11,,,,,,,
Sendusu,SE201904_(162459C1/132361)_63,SE201904_(162459C1/132361),29275S-4,7197-2,2019-09-06 06:22:41,2019-09-11,8.0,,,,,,
Sendusu,SE201904_(162459C1/132361)_64,SE201904_(162459C1/132361),29275S-4,7197-2,2019-09-06 06:22:41,2019-09-11,1.0,1.0,1.0,1.0,,,
Sendusu,SE201904_(162459C1/132361)_65,SE201904_(162459C1/132361),29275S-4,7197-2,2019-09-06 06:22:41,2019-09-11,2.0,4.0,2.0,2.0,2.0,2.0,2.0
Sendusu,SE201904_(162459C1/132361)_66,SE201904_(162459C1/132361),29275S-4,7197-2,2019-09-06 06:22:41,2019-09-11,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sendusu,SE201904_(162459C1/132361)_67,SE201904_(162459C1/132361),29275S-4,7197-2,2019-09-06 06:22:41,2019-09-16,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sendusu,SE201904_(162459C1/132361)_68,SE201904_(162459C1/132361),29275S-4,7197-2,2019-09-06 06:22:41,2019-09-16,6.0,2.0,2.0,2.0,2.0,2.0,2.0
Sendusu,SE201904_(162459C1/132361)_69,SE201904_(162459C1/132361),29275S-4,7197-2,2019-09-06 06:22:41,2019-09-16,1.0,,,,,,
Sendusu,SE201904_(162459C1/132361)_7,SE201904_(162459C1/132361),29275S-4,7197-2,2019-09-06 06:22:41,2019-09-02,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sendusu,SE201904_(162459C1/132361)_70,SE201904_(162459C1/132361),29275S-4,7197-2,2019-09-06 06:22:41,2019-09-16,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Sendusu,SE201904_(162459C1/132361)_71,SE201904_(162459C1/132361),29275S-4,7197-2,2019-09-06 06:22:41,2019-09-16,11.0,6.0,3.0,3.0,3.0,3.0,2.0
Sendusu,SE201904_(162459C1/132361)_72,SE201904_(162459C1/132361),29275S-4,7197-2,2019-09-06 06:22:41,2019-09-16,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sendusu,SE201904_(162459C1/132361)_73,SE201904_(162459C1/132361),29275S-4,7197-2,2019-09-06 06:22:41,2019-09-16,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sendusu,SE201904_(162459C1/132361)_74,SE201904_(162459C1/132361),29275S-4,7197-2,2019-09-06 06:22:41,2019-09-16,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sendusu,SE201904_(162459C1/132361)_75,SE201904_(162459C1/132361),29275S-4,7197-2,2019-09-06 06:22:41,2019-09-16,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sendusu,SE201904_(162459C1/132361)_8,SE201904_(162459C1/132361),29275S-4,7197-2,2019-09-06 06:22:41,2019-09-02,3.0,3.0,6.0,4.0,8.0,3.0,3.0
Sendusu,SE201904_(162459C1/132361)_81,SE201904_(162459C1/132361),29275S-4,7197-2,2019-09-06 06:22:41,2019-10-11,6.0,3.0,3.0,3.0,3.0,2.0,2.0
Sendusu,SE201904_(162459C1/132361)_82,SE201904_(162459C1/132361),29275S-4,7197-2,2019-09-06 06:22:41,2019-10-11,9.0,2.0,2.0,2.0,3.0,3.0,2.0
Sendusu,SE201904_(162459C1/132361)_9,SE201904_(162459C1/132361),29275S-4,7197-2,2019-09-06 06:22:41,2019-09-02,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sendusu,SE201904_(162485C1/132614)_1,SE201904_(162485C1/132614),29364S-2,10969S-1,2020-01-13 08:00:20,2020-01-10,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sendusu,SE201904_(162485C1/132614)_10,SE201904_(162485C1/132614),29364S-2,10969S-1,2020-01-13 08:00:20,2020-01-10,5.0,,,,,,
Sendusu,SE201904_(162485C1/132614)_11,SE201904_(162485C1/132614),29364S-2,10969S-1,2020-01-13 08:00:20,2020-01-03,4.0,3.0,3.0,3.0,3.0,3.0,2.0
Sendusu,SE201904_(162485C1/132614)_12,SE201904_(162485C1/132614),29364S-2,10969S-1,2020-01-13 08:00:20,2020-01-03,9.0,4.0,4.0,3.0,3.0,3.0,2.0
Sendusu,SE201904_(162485C1/132614)_13,SE201904_(162485C1/132614),29364S-2,10969S-1,2020-01-13 08:00:20,2020-01-03,8.0,5.0,4.0,4.0,3.0,3.0,2.0
Sendusu,SE201904_(162485C1/132614)_14,SE201904_(162485C1/132614),29364S-2,10969S-1,2020-01-13 08:00:20,2020-01-03,6.0,,,,,,
Sendusu,SE201904_(162485C1/132614)_15,SE201904_(162485C1/132614),29364S-2,10969S-1,2020-01-13 08:00:20,2020-01-03,8.0,9.0,5.0,4.0,4.0,4.0,2.0
Sendusu,SE201904_(162485C1/132614)_16,SE201904_(162485C1/132614),29364S-2,10969S-1,2020-01-13 08:00:20,2020-01-03,4.0,3.0,3.0,3.0,3.0,3.0,1.0
Sendusu,SE201904_(162485C1/132614)_17,SE201904_(162485C1/132614),29364S-2,10969S-1,2020-01-13 08:00:20,2020-01-03,,,,,,,
Sendusu,SE201904_(162485C1/132614)_18,SE201904_(162485C1/132614),29364S-2,10969S-1,2020-01-13 08:00:20,2020-01-03,,,,,,,
Sendusu,SE201904_(162485C1/132614)_19,SE201904_(162485C1/132614),29364S-2,10969S-1,2020-01-13 08:00:20,2020-01-03,,,,,,,
Sendusu,SE201904_(162485C1/132614)_2,SE201904_(162485C1/132614),29364S-2,10969S-1,2020-01-13 08:00:20,2020-01-10,3.0,,,,,,
Sendusu,SE201904_(162485C1/132614)_20,SE201904_(162485C1/132614),29364S-2,10969S-1,2020-01-13 08:00:20,2020-01-03,,,,,,,
Sendusu,SE201904_(162485C1/132614)_3,SE201904_(162485C1/132614),29364S-2,10969S-1,2020-01-13 08:00:20,2020-01-10,3.0,4.0,4.0,4.0,4.0,4.0,1.0
Sendusu,SE201904_(162485C1/132614)_4,SE201904_(162485C1/132614),29364S-2,10969S-1,2020-01-13 08:00:20,2020-01-10,4.0,4.0,4.0,4.0,4.0,4.0,1.0
Sendusu,SE201904_(162485C1/132614)_5,SE201904_(162485C1/132614),29364S-2,10969S-1,2020-01-13 08:00:20,2020-01-10,3.0,3.0,3.0,3.0,2.0,2.0,2.0
Sendusu,SE201904_(162485C1/132614)_6,SE201904_(162485C1/132614),29364S-2,10969S-1,2020-01-13 08:00:20,2020-01-10,12.0,3.0,3.0,,,,
Sendusu,SE201904_(162485C1/132614)_7,SE201904_(162485C1/132614),29364S-2,10969S-1,2020-01-13 08:00:20,2020-01-10,2.0,2.0,2.0,2.0,2.0,2.0,1.0
Sendusu,SE201904_(162485C1/132614)_8,SE201904_(162485C1/132614),29364S-2,10969S-1,2020-01-13 08:00:20,2020-01-10,6.0,3.0,3.0,3.0,3.0,,
Sendusu,SE201904_(162485C1/132614)_9,SE201904_(162485C1/132614),29364S-2,10969S-1,2020-01-13 08:00:20,2020-01-10,1.0,1.0,1.0,1.0,1.0,1.0,1.0
