Crossnumber,TrialName,FemalePlotName,Mother,Cycle,Father,MalePlotName,First_Pollination_Date,Number_of_Repeats,Bunch_Harvest_Date,Seed_Extraction_Date,Total_Seeds,Good_Seeds,Embryo_Rescue_Date,Number_of_Embryo_Rescued,Number_of_Embryo_Germinating,Germination_Date,Location
NM201810_(136309C2/136460),2016 NM_Pollination block,16NM_ITC1468-Kahuti_plot31_r2c12,ITC1468,2,ITC0712,16NM_ITC0712-AAcvRose_plot1_r1c1,2018-10-08,4.0,2019-01-23,2019-02-15,2.0,2.0,2019-02-26,2.0,1,2019-04-25,Arusha
NM201810_(136311C2/136510),2016 NM_Pollination block,16NM_ITC1468-Kahuti_plot11_r1c11,ITC1468,2,ITC0609 Pahang,16NM_ITC0609-Pahang_plot169_r9c1,2018-10-02,7.0,2019-02-07,2019-02-14,0.0,,,,,,Arusha
NM201810_(136316C2/136460),2016 NM_Pollination block,16NM_ITC1460-IjihuInkundu_plot292_r14c3,ITC1460,2,ITC0712,16NM_ITC0712-AAcvRose_plot1_r1c1,2018-10-09,4.0,2019-01-24,2019-01-31,54.0,34.0,2019-02-07,34.0,,,Arusha
NM201810_(136319C2/136357),2016 NM_Pollination block,16NM_ITC1468-Kahuti_plot29_r2c14,ITC1468,2,ITC0609 Pahang,16NM_ITC0609-Pahang_plot168_r8c1,2018-10-19,6.0,2019-03-15,,,,,,,,Arusha
NM201810_(136325C2/136460),2016 NM_Pollination block,16NM_ITC1455-MchareMlelembo_plot429_r21c9,ITC1455-Mchare Mlelembo,2,ITC0712,16NM_ITC0712-AAcvRose_plot1_r1c1,2018-10-26,4.0,2019-02-07,2019-02-20,0.0,,,,,,Arusha
NM201810_(136327C2/136490),2016 NM_Pollination block,16NM_ITC1468-Kahuti_plot58_r3c16,ITC1468,2,ITC0712,16NM_ITC0712-AAcvRose_plot42_r2c1,2018-10-16,,2019-02-13,2019-02-20,0.0,,,,,,Arusha
NM201810_(136376C2/136460),2016 NM_Pollination block,16NM_ITC1460-IjihuInkundu_plot307_r15c13,ITC1460,2,ITC0712,16NM_ITC0712-AAcvRose_plot1_r1c1,2018-10-03,,2019-01-23,2019-02-06,66.0,36.0,2019-02-07,36.0,13,2019-03-04,Arusha
NM201810_(136381C2/136357),2016 NM_Pollination block,16NM_ITC1468-Kahuti_plot96_r5c12,ITC1468,2,ITC0609 Pahang,16NM_ITC0609-Pahang_plot168_r8c1,2018-10-16,,2019-03-19,2019-03-25,0.0,,,,,,Arusha
NM201810_(136432C2/136357),2016 NM_Pollination block,16NM_ITC1455-MchareMlelembo_plot438_r21c18,ITC1455-Mchare Mlelembo,2,ITC0609 Pahang,16NM_ITC0609-Pahang_plot168_r8c1,2018-10-16,,2019-02-26,2019-03-12,0.0,,,,,,Arusha
NM201810_(136442C2/136510),2016 NM_Pollination block,16NM_ITC1468-Kahuti_plot97_r5c13,ITC1468,2,ITC0609 Pahang,16NM_ITC0609-Pahang_plot169_r9c1,2018-10-01,9.0,2019-02-21,2019-03-12,0.0,,,,,,Arusha
NM201810_(136444C2/136460),2016 NM_Pollination block,16NM_ITC1468-Kahuti_plot12_r1c12,ITC1468,2,ITC0712,16NM_ITC0712-AAcvRose_plot1_r1c1,2018-10-03,,2019-02-07,2019-02-20,0.0,,,,,,Arusha
NM201810_(136451C2/136510),2016 NM_Pollination block,16NM_ITC1455-MchareMlelembo_plot405_r20c16,ITC1455-Mchare Mlelembo,2,ITC0609 Pahang,16NM_ITC0609-Pahang_plot169_r9c1,2018-10-02,6.0,2019-02-19,2019-02-28,1.0,1.0,2019-03-21,1.0,1,2019-04-25,Arusha
NM201810_(136464C2/136295),2016 NM_Pollination block,16NM_ITC1460-IjihuInkundu_plot338_r17c2,ITC1460,2,ITC0712,16NM_ITC0712-AAcvRose_plot84_r4c1,2018-10-17,3.0,,,,,,,,,Arusha
NM201810_(136473C2/136460),2016 NM_Pollination block,16NM_ITC1468-Kahuti_plot83_r4c2,ITC1468,2,ITC0712,16NM_ITC0712-AAcvRose_plot1_r1c1,2018-10-08,5.0,2019-03-25,2019-04-03,0.0,,,,,,Arusha
NM201810_(136482C2/136510),2016 NM_Pollination block,16NM_ITC1460-IjihuInkundu_plot328_r16c9,ITC1460,2,ITC0609 Pahang,16NM_ITC0609-Pahang_plot169_r9c1,2018-10-26,5.0,2019-02-21,,,,,,,,Arusha
NM201810_(136493C2/136460),2016 NM_Pollination block,16NM_ITC1468-Kahuti_plot46_r3c4,ITC1468,2,ITC0712,16NM_ITC0712-AAcvRose_plot1_r1c1,2018-10-04,6.0,2019-02-07,2019-02-20,0.0,,,,,,Arusha
NM201810_(136496C2/136460),2016 NM_Pollination block,16NM_ITC1460-IjihuInkundu_plot301_r15c7,ITC1460,2,ITC0712,16NM_ITC0712-AAcvRose_plot1_r1c1,2018-10-29,,2019-02-07,2019-02-20,0.0,,,,,,Arusha
NM201810_(136498C2/136460),2016 NM_Pollination block,16NM_ITC1455-MchareMlelembo_plot436_r21c16,ITC1455-Mchare Mlelembo,2,ITC0712,16NM_ITC0712-AAcvRose_plot1_r1c1,2018-10-08,5.0,2019-01-29,2019-02-22,3.0,3.0,2019-02-26,3.0,1,2019-03-13,Arusha
NM201810_(136507C2/161548),2016 NM_Pollination block,16NM_ITC1460-IjihuInkundu_plot296_r15c2,ITC1460,2,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot19,2018-10-08,5.0,2019-01-24,2019-01-31,105.0,94.0,2019-02-07,94.0,56,2019-03-13,Arusha
NM201810_(136516C2/136460),2016 NM_Pollination block,16NM_ITC1455-MchareMlelembo_plot407_r20c14,ITC1455-Mchare Mlelembo,2,ITC0712,16NM_ITC0712-AAcvRose_plot1_r1c1,2018-10-08,5.0,2019-02-01,2019-02-08,0.0,,,,,,Arusha
NM201810_(136521C2/136460),2016 NM_Pollination block,16NM_Huti-white_plot125_r6c2,Huti-white,2,ITC0712,16NM_ITC0712-AAcvRose_plot1_r1c1,2018-10-29,,,,,,,,,,Arusha
NM201810_(136545C2/136460),2016 NM_Pollination block,16NM_ITC1460-IjihuInkundu_plot349_r17c13,ITC1460,2,ITC0712,16NM_ITC0712-AAcvRose_plot1_r1c1,2018-10-22,5.0,2019-03-13,2019-03-25,10.0,7.0,2019-04-25,7.0,1,2019-05-28,Arusha
NM201810_(136545C3/136460),2016 NM_Pollination block,16NM_ITC1460-IjihuInkundu_plot349_r17c13,ITC1460,3,ITC0712,16NM_ITC0712-AAcvRose_plot1_r1c1,2018-10-26,,2020-04-15,2020-04-27,0.0,,,,,,Arusha
NM201810_(136564C2/136460),2016 NM_Pollination block,16NM_ITC1460-IjihuInkundu_plot289_r14c6,ITC1460,2,ITC0712,16NM_ITC0712-AAcvRose_plot1_r1c1,2018-10-03,,2019-02-01,2019-02-15,28.0,22.0,2019-02-26,22.0,12,2019-03-13,Arusha
NM201810_(136573C2/136510),2016 NM_Pollination block,16NM_ITC1468-Kahuti_plot82_r4c3,ITC1468,2,ITC0609 Pahang,16NM_ITC0609-Pahang_plot169_r9c1,2018-10-29,,2019-02-07,2019-02-14,0.0,,,,,,Arusha
NM201810_(136582C2/136460),2016 NM_Pollination block,16NM_ITC1468-Kahuti_plot69_r4c16,ITC1468,2,ITC0712,16NM_ITC0712-AAcvRose_plot1_r1c1,2018-10-02,5.0,2019-03-07,2019-03-20,0.0,,,,,,Arusha
NM201810_(136588C2/136460),2016 NM_Pollination block,16NM_Huti-white_plot187_r9c19,Huti-white,2,ITC0712,16NM_ITC0712-AAcvRose_plot1_r1c1,2018-10-12,6.0,2019-02-27,2019-03-12,0.0,,,,,,Arusha
NM201810_(136589C2/136706),2016 NM_Pollination block,16NM_ITC1455-MchareMlelembo_plot404_r20c17,ITC1455-Mchare Mlelembo,2,ITC0712,16NM_ITC0712-AAcvRose_plot85_r5c1,2018-10-24,7.0,2019-02-27,,,,,,,,Arusha
NM201810_(136609C2/161424),2016 NM_Pollination block,16NM_MchareLaini_plot216_r11c6,Mchare Laini,2,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot20,2018-10-03,,2019-02-19,2019-02-28,7.0,,,,,,Arusha
NM201810_(136623C2/136510),2016 NM_Pollination block,16NM_ITC1468-Kahuti_plot72_r4c13,ITC1468,2,ITC0609 Pahang,16NM_ITC0609-Pahang_plot169_r9c1,2018-10-29,,2019-02-21,2019-02-28,0.0,,,,,,Arusha
NM201810_(136663C2/136460),2016 NM_Pollination block,16NM_ITC1468-Kahuti_plot54_r3c12,ITC1468,2,ITC0712,16NM_ITC0712-AAcvRose_plot1_r1c1,2018-10-02,6.0,2019-02-07,2019-02-20,0.0,,,,,,Arusha
NM201810_(136668C2/136295),2016 NM_Pollination block,16NM_ITC1460-IjihuInkundu_plot322_r16c15,ITC1460,2,ITC0712,16NM_ITC0712-AAcvRose_plot84_r4c1,2018-10-19,6.0,,,,,,,,,Arusha
NM201810_(136669C2/136357),2016 NM_Pollination block,16NM_ITC1460-IjihuInkundu_plot353_r17c17,ITC1460,2,ITC0609 Pahang,16NM_ITC0609-Pahang_plot168_r8c1,2018-10-18,5.0,2019-04-11,2019-04-18,3.0,3.0,2019-04-24,3.0,,,Arusha
NM201810_(136679C2/136653),2016 NM_Pollination block,16NM_ITC1460-IjihuInkundu_plot310_r15c16,ITC1460,2,ITC0609 Pahang,16NM_ITC0609-Pahang_plot210_r10c1,2018-10-24,6.0,2019-01-24,2019-01-31,32.0,21.0,2019-02-07,21.0,6,2019-03-04,Arusha
NM201810_(136680C2/136295),2016 NM_Pollination block,16NM_ITC1460-IjihuInkundu_plot283_r14c12,ITC1460,2,ITC0712,16NM_ITC0712-AAcvRose_plot84_r4c1,2018-10-19,5.0,2019-02-19,2019-02-28,25.0,10.0,2019-03-21,10.0,6,2019-05-02,Arusha
NM201810_(136694C2/136510),2016 NM_Pollination block,16NM_Huti-white_plot130_r7c4,Huti-white,2,ITC0609 Pahang,16NM_ITC0609-Pahang_plot169_r9c1,2018-10-26,2.0,2019-02-07,2019-02-20,0.0,,,,,,Arusha
NM201810_(136700C2/136357),2016 NM_Pollination block,16NM_ITC1460-IjihuInkundu_plot354_r17c18,ITC1460,2,ITC0609 Pahang,16NM_ITC0609-Pahang_plot168_r8c1,2018-10-18,5.0,2019-03-14,2019-04-18,2.0,,,,,,Arusha
NM201810_(136703C2/136510),2016 NM_Pollination block,16NM_ITC1468-Kahuti_plot13_r1c13,ITC1468,2,ITC0609 Pahang,16NM_ITC0609-Pahang_plot169_r9c1,2018-10-01,7.0,2019-02-07,2019-02-20,0.0,,,,,,Arusha
NM201810_(136716C2/161548),2016 NM_Pollination block,16NM_ITC1455-MchareMlelembo_plot408_r20c13,ITC1455-Mchare Mlelembo,2,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot19,2018-10-08,5.0,2019-02-01,2019-02-22,6.0,6.0,2019-02-26,6.0,2,2019-03-13,Arusha
NM201811_(136284C2/136357),2016 NM_Pollination block,16NM_ITC1468-Kahuti_plot32_r2c11,ITC1468,2,ITC0609 Pahang,16NM_ITC0609-Pahang_plot168_r8c1,2018-11-06,4.0,2019-04-02,2019-04-11,1.0,1.0,2019-04-25,1.0,,,Arusha
NM201811_(136289C2/136295),2016 NM_Pollination block,16NM_ITC1468-Kahuti_plot71_r4c14,ITC1468,2,ITC0712,16NM_ITC0712-AAcvRose_plot84_r4c1,2018-11-07,7.0,2019-03-19,2019-03-29,0.0,,,,,,Arusha
NM201811_(136298C2/136295),2016 NM_Pollination block,16NM_MchareLaini_plot259_r13c7,Mchare Laini,2,ITC0712,16NM_ITC0712-AAcvRose_plot84_r4c1,2018-11-06,5.0,2018-12-05,2018-12-12,0.0,,,,,,Arusha
NM201811_(136340C2/136357),2016 NM_Pollination block,16NM_ITC1468-Kahuti_plot62_r3c20,ITC1468,2,ITC0609 Pahang,16NM_ITC0609-Pahang_plot168_r8c1,2018-11-21,5.0,2019-03-19,2019-04-03,0.0,,,,,,Arusha
NM201811_(136346C2/136357),2016 NM_Pollination block,16NM_Huti-white_plot129_r7c3,Huti-white,2,ITC0609 Pahang,16NM_ITC0609-Pahang_plot168_r8c1,2018-11-06,4.0,2019-02-19,2019-02-28,2.0,2.0,2019-03-21,2.0,1,2019-05-02,Arusha
NM201811_(136354C2/136295),2016 NM_Pollination block,16NM_MchareLaini_plot249_r12c4,Mchare Laini,2,ITC0712,16NM_ITC0712-AAcvRose_plot84_r4c1,2018-11-09,7.0,2019-09-05,2019-09-18,6.0,6.0,2019-09-24,6.0,4,2019-10-28,Arusha
NM201811_(136367C2/136357),2016 NM_Pollination block,16NM_Huti-white_plot140_r7c14,Huti-white,2,ITC0609 Pahang,16NM_ITC0609-Pahang_plot168_r8c1,2018-11-07,9.0,2019-02-27,2019-03-20,0.0,,,,,,Arusha
NM201811_(136381C3/136283),2016 NM_Pollination block,16NM_ITC1468-Kahuti_plot96_r5c12,ITC1468,3,ITC0609 Pahang,16NM_ITC0609-Pahang_plot127_r7c1,2018-11-09,7.0,2019-03-15,2019-03-20,0.0,,,,,,Arusha
NM201811_(136390C2/136653),2016 NM_Pollination block,16NM_ITC1460-IjihuInkundu_plot335_r16c2,ITC1460,2,ITC0609 Pahang,16NM_ITC0609-Pahang_plot210_r10c1,2018-11-14,6.0,,,,,,,,,Arusha
NM201811_(136397C2/136653),2016 NM_Pollination block,16NM_ITC1468-Kahuti_plot21_r1c21,ITC1468,2,ITC0609 Pahang,16NM_ITC0609-Pahang_plot210_r10c1,2018-11-14,6.0,2019-02-19,2019-02-28,2.0,2.0,2019-03-21,2.0,,,Arusha
NM201811_(136406C2/136706),2016 NM_Pollination block,16NM_ITC1460-IjihuInkundu_plot351_r17c15,ITC1460,2,ITC0712,16NM_ITC0712-AAcvRose_plot85_r5c1,2018-11-14,7.0,2019-02-28,2019-03-20,0.0,,,,,,Arusha
NM201811_(136429C2/161503),2016 NM_Pollination block,16NM_MchareLaini_plot266_r13c14,Mchare Laini,2,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot21,2018-11-29,7.0,2019-04-23,,,,,,,,Arusha
NM201811_(136433C2/136653),2016 NM_Pollination block,16NM_Huti-white_plot107_r6c20,Huti-white,2,ITC0609 Pahang,16NM_ITC0609-Pahang_plot210_r10c1,2018-11-12,6.0,2019-04-18,,,,,,,,Arusha
NM201811_(136434C2/136357),2016 NM_Pollination block,16NM_ITC1468-Kahuti_plot87_r5c3,ITC1468,2,ITC0609 Pahang,16NM_ITC0609-Pahang_plot168_r8c1,2018-11-08,5.0,2019-02-07,2019-02-14,0.0,,,,,,Arusha
NM201811_(136476C2/136392),2016 NM_Pollination block,16NM_ITC1460-IjihuInkundu_plot308_r15c14,ITC1460,2,ITC0712,16NM_ITC0712-AAcvRose_plot43_r3c1,2018-11-16,4.0,2019-04-18,2019-05-02,3.0,3.0,2019-06-11,3.0,,,Arusha
NM201811_(136484C2/136357),2016 NM_Pollination block,16NM_Huti-white_plot122_r6c5,Huti-white,2,ITC0609 Pahang,16NM_ITC0609-Pahang_plot168_r8c1,2018-11-22,3.0,2019-03-25,2019-04-03,0.0,,,,,,Arusha
NM201811_(136495C2/136510),2016 NM_Pollination block,16NM_MchareLaini_plot235_r12c18,Mchare Laini,2,ITC0609 Pahang,16NM_ITC0609-Pahang_plot169_r9c1,2018-10-30,,2019-03-25,2019-03-29,0.0,,,,,,Arusha
NM201811_(136524C2/161584),2016 NM_Pollination block,16NM_ITC1468-Kahuti_plot27_r2c16,ITC1468,2,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot13,2018-11-27,6.0,2019-03-13,2019-03-29,0.0,,,,,,Arusha
NM201811_(136527C2/136510),2016 NM_Pollination block,16NM_MchareLaini_plot190_r10c21,Mchare Laini,2,ITC0609 Pahang,16NM_ITC0609-Pahang_plot169_r9c1,2018-11-02,5.0,2019-03-13,2019-03-20,0.0,,,,,,Arusha
NM201811_(136529C2/136510),2016 NM_Pollination block,16NM_ITC1468-Kahuti_plot95_r5c11,ITC1468,2,ITC0609 Pahang,16NM_ITC0609-Pahang_plot169_r9c1,2018-11-13,5.0,2019-03-19,2019-03-29,0.0,,,,,,Arusha
NM201811_(136554C2/136460),2016 NM_Pollination block,16NM_ITC1468-Kahuti_plot81_r4c4,ITC1468,2,ITC0712,16NM_ITC0712-AAcvRose_plot1_r1c1,2018-11-22,2.0,2019-04-23,,,,,,,,Arusha
NM201811_(136581C2/136460),2016 NM_Pollination block,16NM_ITC1460-IjihuInkundu_plot345_r17c9,ITC1460,2,ITC0712,16NM_ITC0712-AAcvRose_plot1_r1c1,2018-11-02,4.0,2019-02-21,2019-02-28,0.0,,,,,,Arusha
NM201811_(136627C2/136460),2016 NM_Pollination block,16NM_MchareLaini_plot255_r13c3,Mchare Laini,2,ITC0712,16NM_ITC0712-AAcvRose_plot1_r1c1,2018-11-06,4.0,2019-02-07,2019-02-28,14.0,7.0,2019-03-21,7.0,3,2019-04-25,Arusha
NM201811_(136628C2/136460),2016 NM_Pollination block,16NM_ITC1460-IjihuInkundu_plot297_r15c3,ITC1460,2,ITC0712,16NM_ITC0712-AAcvRose_plot1_r1c1,2018-11-02,4.0,,,,,,,,,Arusha
NM201811_(136648C2/136357),2016 NM_Pollination block,16NM_ITC1460-IjihuInkundu_plot290_r14c5,ITC1460,2,ITC0609 Pahang,16NM_ITC0609-Pahang_plot168_r8c1,2018-11-06,,2019-02-28,,,,,,,,Arusha
NM201811_(136659C2/161503),2016 NM_Pollination block,16NM_ITC1468-Kahuti_plot56_r3c14,ITC1468,2,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot21,2018-11-29,6.0,2019-04-23,,,,,,,,Arusha
NM201811_(136662C2/136706),2016 NM_Pollination block,16NM_ITC1460-IjihuInkundu_plot293_r14c2,ITC1460,2,ITC0712,16NM_ITC0712-AAcvRose_plot85_r5c1,2018-11-14,5.0,2019-03-07,2019-03-20,0.0,,,,,,Arusha
NM201811_(136675C3/136510),2016 NM_Pollination block,16NM_ITC1455-MchareMlelembo_plot403_r20c18,ITC1455-Mchare Mlelembo,3,ITC0609 Pahang,16NM_ITC0609-Pahang_plot169_r9c1,2018-10-30,,2019-03-08,2019-03-20,0.0,,,,,,Arusha
NM201811_(136704C2/136510),2016 NM_Pollination block,16NM_MchareLaini_plot257_r13c5,Mchare Laini,2,ITC0609 Pahang,16NM_ITC0609-Pahang_plot169_r9c1,2018-11-21,5.0,,,,,,,,,Arusha
NM201811_(136712C2/136295),2016 NM_Pollination block,16NM_Huti-white_plot111_r6c16,Huti-white,2,ITC0712,16NM_ITC0712-AAcvRose_plot84_r4c1,2018-11-07,8.0,,,,,,,,,Arusha
NM201811_(136719C2/136460),2016 NM_Pollination block,16NM_ITC1468-Kahuti_plot4_r1c4,ITC1468,2,ITC0712,16NM_ITC0712-AAcvRose_plot1_r1c1,2018-11-01,3.0,2019-01-15,2019-01-22,0.0,,,,,,Arusha
NM201811_(136722C2/136357),2016 NM_Pollination block,16NM_MchareLaini_plot196_r10c15,Mchare Laini,2,ITC0609 Pahang,16NM_ITC0609-Pahang_plot168_r8c1,2018-11-06,4.0,2019-03-28,2019-04-03,2.0,2.0,2019-04-25,2.0,1,2019-05-28,Arusha
NM201811_(152445C1/161584),NM_Mcharepollinationblock2,16NM_Huti-white_plot715r35c1,Huti-white,1,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot13,2018-11-29,7.0,2019-03-21,2019-04-04,21.0,17.0,2019-04-25,17.0,3,2019-05-27,Arusha
NM201811_(152770C1/161584),NM_Mcharepollinationblock2,16NM_Huti-white_plot757r37c1,Huti-white,1,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot13,2018-11-16,,2019-03-26,2019-04-03,30.0,25.0,2019-04-24,25.0,,,Arusha
NM201811_(152936C1/161503),NM_Mcharepollinationblock2,16NM_Huti-white_plot673r33c1,Huti-white,1,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot21,2018-11-12,5.0,2019-03-21,2019-04-02,4.0,2.0,2019-04-25,2.0,,,Arusha
NM201812_(136304C2/136510),2016 NM_Pollination block,16NM_ITC1460-IjihuInkundu_plot316_r16c21,ITC1460,2,ITC0609 Pahang,16NM_ITC0609-Pahang_plot169_r9c1,2018-12-31,6.0,2019-05-21,2019-05-30,21.0,12.0,2019-06-11,12.0,9,2019-07-22,Arusha
NM201812_(136321C2/161503),2016 NM_Pollination block,16NM_ITC1460-IjihuInkundu_plot291_r14c4,ITC1460,2,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot21,2018-12-03,,2019-03-12,,,,,,,,Arusha
NM201812_(136363C2/161503),2016 NM_Pollination block,16NM_ITC1468-Kahuti_plot49_r3c7,ITC1468,2,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot21,2018-12-11,5.0,2019-03-19,2019-04-03,0.0,,,,,,Arusha
NM201812_(136365C2/161584),2016 NM_Pollination block,16NM_ITC1468-Kahuti_plot24_r2c19,ITC1468,2,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot13,2018-12-18,4.0,2019-05-14,,,,,,,,Arusha
NM201812_(136375C2/161584),2016 NM_Pollination block,16NM_ITC1460-IjihuInkundu_plot314_r15c20,ITC1460,2,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot13,2018-12-06,7.0,2019-03-21,2019-04-02,7.0,5.0,2019-04-25,5.0,1,2019-05-28,Arusha
NM201812_(136393C2/161503),2016 NM_Pollination block,16NM_MchareLaini_plot270_r13c18,Mchare Laini,2,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot21,2018-12-06,6.0,2019-03-25,2019-04-03,0.0,,,,,,Arusha
NM201812_(136402C2/161582),2016 NM_Pollination block,16NM_Huti-white_plot180_r9c12,Huti-white,2,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot22,2018-12-04,3.0,2019-05-14,,,,,,,,Arusha
NM201812_(136447C2/161503),2016 NM_Pollination block,16NM_ITC1460-IjihuInkundu_plot312_r15c18,ITC1460,2,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot21,2018-12-06,2.0,2019-04-02,2019-04-18,3.0,2.0,2019-04-25,2.0,,,Arusha
NM201812_(136501C2/161584),2016 NM_Pollination block,16NM_Huti-white_plot183_r9c15,Huti-white,2,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot13,2018-12-01,5.0,2019-03-28,2019-04-11,0.0,,,,,,Arusha
NM201812_(136530C2/136392),2016 NM_Pollination block,16NM_ITC1455-MchareMlelembo_plot400_r20c21,ITC1455-Mchare Mlelembo,2,ITC0712,16NM_ITC0712-AAcvRose_plot43_r3c1,2018-12-12,,2019-03-19,2019-03-29,0.0,,,,,,Arusha
NM201812_(136530C2/136706),2016 NM_Pollination block,16NM_ITC1455-MchareMlelembo_plot400_r20c21,ITC1455-Mchare Mlelembo,2,ITC0712,16NM_ITC0712-AAcvRose_plot85_r5c1,2018-12-13,3.0,,,,,,,,,Arusha
NM201812_(136536C2/136653),2016 NM_Pollination block,16NM_Huti-white_plot151_r8c18,Huti-white,2,ITC0609 Pahang,16NM_ITC0609-Pahang_plot210_r10c1,2018-12-11,4.0,2019-04-02,2019-04-18,3.0,3.0,2019-04-25,3.0,1,2019-07-22,Arusha
NM201812_(136560C2/136706),2016 NM_Pollination block,16NM_ITC1468-Kahuti_plot86_r5c2,ITC1468,2,ITC0712,16NM_ITC0712-AAcvRose_plot85_r5c1,2018-12-13,5.0,2019-04-02,2019-04-17,0.0,,,,,,Arusha
NM201812_(136598C2/161503),2016 NM_Pollination block,16NM_ITC1460-IjihuInkundu_plot344_r17c8,ITC1460,2,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot21,2018-12-11,4.0,2019-01-11,2019-01-18,0.0,,,,,,Arusha
NM201812_(136644C2/161503),2016 NM_Pollination block,16NM_ITC1468-Kahuti_plot48_r3c6,ITC1468,2,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot21,2018-12-17,4.0,2019-03-19,2019-04-03,0.0,,,,,,Arusha
NM201812_(136652C2/161584),2016 NM_Pollination block,16NM_ITC1468-Kahuti_plot50_r3c8,ITC1468,2,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot13,2018-12-20,5.0,,,,,,,,,Arusha
NM201812_(136681C2/161584),2016 NM_Pollination block,16NM_ITC1468-Kahuti_plot75_r4c10,ITC1468,2,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot13,2018-12-05,5.0,2019-03-21,2019-03-29,0.0,,,,,,Arusha
NM201812_(136691C2/161584),2016 NM_Pollination block,16NM_ITC1460-IjihuInkundu_plot278_r14c17,ITC1460,2,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot13,2018-12-24,,2019-05-17,2019-05-22,2.0,2.0,2019-06-11,2.0,,,Arusha
NM201812_(152405C1/161554),NM_Mcharepollinationblock2,16NM_Huti-white_plot211r11c1,Huti-white,1,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot1,2018-12-11,4.0,2019-03-29,2019-04-18,9.0,6.0,2019-04-25,6.0,1,2019-05-28,Arusha
NM201812_(152650C1/161503),NM_Mcharepollinationblock2,16NM_Huti-white_plot756r36c1,Huti-white,1,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot21,2018-12-22,3.0,2019-05-14,2019-05-30,1.0,0.0,2019-06-11,0.0,,,Arusha
NM201812_(153012C1/161584),NM_Mcharepollinationblock2,16NM_Huti-white_plot714r34c1,Huti-white,1,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot13,2018-12-11,4.0,2019-04-29,2019-05-09,2.0,2.0,2019-06-11,2.0,,,Arusha
NM201812_(153130C1/161584),NM_Mcharepollinationblock2,16NM_Huti-white_plot19r1c19,Huti-white,1,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot13,2018-12-01,5.0,2019-03-13,2019-04-04,0.0,,,,,,Arusha
NM201901_(136290C2/161584),2016 NM_Pollination block,16NM_ITC1468-Kahuti_plot102_r5c18,ITC1468,2,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot13,2019-01-08,2.0,2019-04-23,,,,,,,,Arusha
NM201901_(136299C2/161584),2016 NM_Pollination block,16NM_MchareLaini_plot194_r10c17,Mchare Laini,2,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot13,2019-01-14,3.0,2019-04-02,2019-04-11,0.0,,,,,,Arusha
NM201901_(136310C2/136706),2016 NM_Pollination block,16NM_ITC1468-Kahuti_plot35_r2c8,ITC1468,2,ITC0712,16NM_ITC0712-AAcvRose_plot85_r5c1,2019-01-08,3.0,,,,,,,,,Arusha
NM201901_(136332C2/136295),2016 NM_Pollination block,16NM_ITC1455-MchareMlelembo_plot382_r19c4,ITC1455-Mchare Mlelembo,2,ITC0712,16NM_ITC0712-AAcvRose_plot84_r4c1,2019-01-08,2.0,,,,,,,,,Arusha
NM201901_(136339C2/136706),2016 NM_Pollination block,16NM_ITC1460-IjihuInkundu_plot311_r15c17,ITC1460,2,ITC0712,16NM_ITC0712-AAcvRose_plot85_r5c1,2019-01-08,,2019-05-17,2019-05-30,8.0,6.0,2019-06-11,6.0,1,2019-07-22,Arusha
NM201901_(136353C2/161503),2016 NM_Pollination block,16NM_ITC1455-MchareMlelembo_plot361_r18c18,ITC1455-Mchare Mlelembo,2,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot21,2019-01-22,6.0,2019-06-07,,,,,,,,Arusha
